"Feature","Comparison","Group","Method","EffectSize","EffectSize_type","Z_statistic","P.unadj","P.adj","Significance"
"Deep_Sea_Euryarchaeotic_Group(DSEG)","DB_Control - WT_Control","WT_Control","Dunn",0.8086,"r (|Z|/sqrt(N))",-2.4259,0.0152698992448009,0.0458096977344026,"*"
"Pedosphaeraceae","DB_Control - WT_Control","DB_Control","Dunn",0.8044,"r (|Z|/sqrt(N))",2.4133,0.0158067746073022,0.0474203238219067,"*"
"Pseudarthrobacter","DB_Control - WT_Control","DB_Control","Dunn",0.7984,"r (|Z|/sqrt(N))",2.3951,0.0166140291573842,0.0498420874721526,"*"
"Lactococcus","DB_Treated - WT_Control","DB_Treated","Dunn",0.795,"r (|Z|/sqrt(N))",2.3851,0.0170726610937884,0.0512179832813652,"ns"
"Enterobacter","DB_Control - DB_Treated","DB_Control","Dunn",0.7621,"r (|Z|/sqrt(N))",2.2862,0.0222431205913499,0.0667293617740498,"ns"
"Ilumatobacter","DB_Control - WT_Control","DB_Control","Dunn",0.7621,"r (|Z|/sqrt(N))",2.2862,0.0222431205913499,0.0667293617740498,"ns"
"Virgisporangium","DB_Control - WT_Control","DB_Control","Dunn",0.7621,"r (|Z|/sqrt(N))",2.2862,0.0222431205913499,0.0667293617740498,"ns"
"Dongia","DB_Control - WT_Control","DB_Control","Dunn",0.7525,"r (|Z|/sqrt(N))",2.2576,0.0239676798225893,0.0719030394677678,"ns"
"IMCC26256","DB_Control - WT_Control","DB_Control","Dunn",0.7235,"r (|Z|/sqrt(N))",2.1706,0.0299617665775788,0.0898852997327364,"ns"
"Ellin6067","DB_Control - WT_Control","DB_Control","Dunn",0.7235,"r (|Z|/sqrt(N))",2.1706,0.0299617665775788,0.0898852997327364,"ns"
"Skermanella","DB_Control - WT_Control","DB_Control","Dunn",0.7076,"r (|Z|/sqrt(N))",2.1229,0.0337629775534036,0.101288932660211,"ns"
"Pseudolabrys","DB_Control - WT_Control","DB_Control","Dunn",0.7076,"r (|Z|/sqrt(N))",2.1229,0.0337629775534036,0.101288932660211,"ns"
"Ruminococcus_gauvreauii_group","DB_Control - DB_Treated","DB_Control","Dunn",0.7015,"r (|Z|/sqrt(N))",2.1046,0.035325368151283,0.105976104453849,"ns"
"Prevotella","DB_Treated - WT_Control","WT_Control","Dunn",0.6957,"r (|Z|/sqrt(N))",-2.087,0.0368884257070499,0.11066527712115,"ns"
"SC-I-84","DB_Control - WT_Control","DB_Control","Dunn",0.6852,"r (|Z|/sqrt(N))",2.0557,0.0398071148012242,0.119421344403672,"ns"
"Cellulomonas","DB_Control - WT_Control","DB_Control","Dunn",0.6747,"r (|Z|/sqrt(N))",2.0241,0.042960146028425,0.128880438085275,"ns"
"Ramlibacter","DB_Control - WT_Control","DB_Control","Dunn",0.6747,"r (|Z|/sqrt(N))",2.0241,0.042960146028425,0.128880438085275,"ns"
"Shuttleworthia","DB_Control - DB_Treated","DB_Control","Dunn",0.6747,"r (|Z|/sqrt(N))",2.0241,0.042960146028425,0.128880438085275,"ns"
"Ensifer","DB_Control - WT_Control","DB_Control","Dunn",0.6747,"r (|Z|/sqrt(N))",2.0241,0.042960146028425,0.128880438085275,"ns"
"Haliangium","DB_Control - WT_Control","DB_Control","Dunn",0.6736,"r (|Z|/sqrt(N))",2.0209,0.0432901998037879,0.129870599411364,"ns"
"Rokubacteriales","DB_Control - WT_Control","DB_Control","Dunn",0.6736,"r (|Z|/sqrt(N))",2.0209,0.0432901998037879,0.129870599411364,"ns"
"Reyranella","DB_Control - WT_Control","DB_Control","Dunn",0.6736,"r (|Z|/sqrt(N))",2.0209,0.0432901998037879,0.129870599411364,"ns"
"Nocardioides","DB_Control - WT_Control","DB_Control","Dunn",0.657,"r (|Z|/sqrt(N))",1.9711,0.0487175950641551,0.146152785192465,"ns"
"Solirubrobacter","DB_Control - WT_Control","DB_Control","Dunn",0.657,"r (|Z|/sqrt(N))",1.9711,0.0487175950641552,0.146152785192465,"ns"
"Mangrovibacter","DB_Control - WT_Control","WT_Control","Dunn",0.657,"r (|Z|/sqrt(N))",-1.9711,0.0487175950641551,0.146152785192465,"ns"
"Ruminococcus_gauvreauii_group","DB_Control - WT_Control","DB_Control","Dunn",0.6514,"r (|Z|/sqrt(N))",1.9543,0.0506681514459329,0.0760022271688993,"ns"
"RB41","DB_Control - DB_Treated","DB_Control","Dunn",0.6514,"r (|Z|/sqrt(N))",1.9543,0.0506681514459329,0.152004454337799,"ns"
"Rodentibacter","DB_Control - DB_Treated","DB_Treated","Dunn",0.6487,"r (|Z|/sqrt(N))",-1.9461,0.0516486028634198,0.154945808590259,"ns"
"Alloprevotella","DB_Treated - WT_Control","WT_Control","Dunn",0.6487,"r (|Z|/sqrt(N))",-1.9461,0.0516486028634198,0.154945808590259,"ns"
"Acidothermus","DB_Control - DB_Treated","DB_Control","Dunn",0.629,"r (|Z|/sqrt(N))",1.8871,0.0591430589917665,0.1774291769753,"ns"
"Lysobacter","DB_Control - WT_Control","DB_Control","Dunn",0.6264,"r (|Z|/sqrt(N))",1.8791,0.0602287828562386,0.180686348568716,"ns"
"Agathobacter","DB_Control - DB_Treated","DB_Control","Dunn",0.6237,"r (|Z|/sqrt(N))",1.8712,0.0613169530776831,0.183950859233049,"ns"
"Nitrospira","DB_Control - WT_Control","DB_Control","Dunn",0.6237,"r (|Z|/sqrt(N))",1.8712,0.061316953077683,0.183950859233049,"ns"
"MND1","DB_Control - WT_Control","DB_Control","Dunn",0.6237,"r (|Z|/sqrt(N))",1.8712,0.061316953077683,0.183950859233049,"ns"
"Subgroup_7","DB_Control - WT_Control","DB_Control","Dunn",0.6237,"r (|Z|/sqrt(N))",1.8712,0.061316953077683,0.183950859233049,"ns"
"Devosia","DB_Control - WT_Control","DB_Control","Dunn",0.6237,"r (|Z|/sqrt(N))",1.8712,0.0613169530776831,0.183950859233049,"ns"
"Gardnerella","DB_Control - DB_Treated","DB_Control","Dunn",0.6237,"r (|Z|/sqrt(N))",1.8712,0.0613169530776831,0.183950859233049,"ns"
"TRA3-20","DB_Control - WT_Control","DB_Control","Dunn",0.6237,"r (|Z|/sqrt(N))",1.8712,0.061316953077683,0.183950859233049,"ns"
"Ellin6067","DB_Control - DB_Treated","DB_Control","Dunn",0.6237,"r (|Z|/sqrt(N))",1.8712,0.0613169530776831,0.0919754296165246,"ns"
"Campylobacter","DB_Control - WT_Control","WT_Control","Dunn",0.6124,"r (|Z|/sqrt(N))",-1.8371,0.0661925797221934,0.0992888695832901,"ns"
"Campylobacter","DB_Treated - WT_Control","WT_Control","Dunn",0.6124,"r (|Z|/sqrt(N))",-1.8371,0.0661925797221934,0.19857773916658,"ns"
"Microvirga","DB_Control - DB_Treated","DB_Control","Dunn",0.6065,"r (|Z|/sqrt(N))",1.8194,0.0688450446075202,0.10326756691128,"ns"
"Microvirga","DB_Control - WT_Control","DB_Control","Dunn",0.6065,"r (|Z|/sqrt(N))",1.8194,0.0688450446075202,0.206535133822561,"ns"
"TK10","DB_Control - DB_Treated","DB_Control","Dunn",0.6065,"r (|Z|/sqrt(N))",1.8194,0.0688450446075202,0.10326756691128,"ns"
"TK10","DB_Control - WT_Control","DB_Control","Dunn",0.6065,"r (|Z|/sqrt(N))",1.8194,0.0688450446075202,0.206535133822561,"ns"
"Monoglobus","DB_Control - DB_Treated","DB_Control","Dunn",0.6065,"r (|Z|/sqrt(N))",1.8194,0.0688450446075202,0.206535133822561,"ns"
"Coprococcus","DB_Control - DB_Treated","DB_Control","Dunn",0.6013,"r (|Z|/sqrt(N))",1.804,0.0712390723698092,0.213717217109428,"ns"
"Arenimonas","DB_Control - WT_Control","DB_Control","Dunn",0.6013,"r (|Z|/sqrt(N))",1.804,0.0712390723698092,0.213717217109428,"ns"
"Coriobacteriaceae_UCG-002","DB_Treated - WT_Control","WT_Control","Dunn",0.5988,"r (|Z|/sqrt(N))",-1.7964,0.0724380992504463,0.217314297751339,"ns"
"Pseudomonas","DB_Treated - WT_Control","WT_Control","Dunn",0.5963,"r (|Z|/sqrt(N))",-1.7889,0.0736382701203027,0.220914810360908,"ns"
"Lactobacillus","DB_Control - DB_Treated","DB_Treated","Dunn",0.5963,"r (|Z|/sqrt(N))",-1.7889,0.0736382701203027,0.220914810360908,"ns"
"KD4-96","DB_Control - WT_Control","DB_Control","Dunn",0.5963,"r (|Z|/sqrt(N))",1.7889,0.0736382701203027,0.220914810360908,"ns"
"Brevundimonas","DB_Control - DB_Treated","DB_Control","Dunn",0.5963,"r (|Z|/sqrt(N))",1.7889,0.0736382701203027,0.220914810360908,"ns"
"Agromyces","DB_Control - WT_Control","DB_Control","Dunn",0.5904,"r (|Z|/sqrt(N))",1.7712,0.0765225004750593,0.229567501425178,"ns"
"Raoultella","DB_Control - DB_Treated","DB_Control","Dunn",0.5904,"r (|Z|/sqrt(N))",1.7712,0.0765225004750593,0.229567501425178,"ns"
"Steroidobacter","DB_Control - WT_Control","DB_Control","Dunn",0.5904,"r (|Z|/sqrt(N))",1.7712,0.0765225004750593,0.229567501425178,"ns"
"AKYG1722","DB_Control - WT_Control","DB_Control","Dunn",0.5904,"r (|Z|/sqrt(N))",1.7712,0.0765225004750593,0.229567501425178,"ns"
"Gemella","DB_Control - WT_Control","WT_Control","Dunn",0.5904,"r (|Z|/sqrt(N))",-1.7712,0.0765225004750593,0.229567501425178,"ns"
"Actinoplanes","DB_Control - WT_Control","DB_Control","Dunn",0.5904,"r (|Z|/sqrt(N))",1.7712,0.0765225004750593,0.229567501425178,"ns"
"Kribbella","DB_Control - WT_Control","DB_Control","Dunn",0.5904,"r (|Z|/sqrt(N))",1.7712,0.0765225004750593,0.229567501425178,"ns"
"Pseudochrobactrum","DB_Control - DB_Treated","DB_Treated","Dunn",0.5904,"r (|Z|/sqrt(N))",-1.7712,0.0765225004750593,0.229567501425178,"ns"
"Steroidobacteraceae","DB_Control - WT_Control","DB_Control","Dunn",0.5904,"r (|Z|/sqrt(N))",1.7712,0.0765225004750593,0.229567501425178,"ns"
"Limnochordaceae","DB_Control - WT_Control","DB_Control","Dunn",0.5904,"r (|Z|/sqrt(N))",1.7712,0.0765225004750593,0.229567501425178,"ns"
"Nonomuraea","DB_Control - WT_Control","DB_Control","Dunn",0.5904,"r (|Z|/sqrt(N))",1.7712,0.0765225004750593,0.229567501425178,"ns"
"Roseisolibacter","DB_Control - WT_Control","DB_Control","Dunn",0.5904,"r (|Z|/sqrt(N))",1.7712,0.0765225004750593,0.229567501425178,"ns"
"Pontibacter","DB_Control - WT_Control","DB_Control","Dunn",0.5904,"r (|Z|/sqrt(N))",1.7712,0.0765225004750593,0.229567501425178,"ns"
"Nitrosospira","DB_Control - WT_Control","DB_Control","Dunn",0.5904,"r (|Z|/sqrt(N))",1.7712,0.0765225004750593,0.229567501425178,"ns"
"Sandaracinus","DB_Control - WT_Control","DB_Control","Dunn",0.5904,"r (|Z|/sqrt(N))",1.7712,0.0765225004750593,0.229567501425178,"ns"
"Nocardia","DB_Control - WT_Control","DB_Control","Dunn",0.5904,"r (|Z|/sqrt(N))",1.7712,0.0765225004750593,0.229567501425178,"ns"
"Candidatus_Entotheonella","DB_Control - WT_Control","DB_Control","Dunn",0.5904,"r (|Z|/sqrt(N))",1.7712,0.0765225004750593,0.229567501425178,"ns"
"Dactylosporangium","DB_Control - WT_Control","DB_Control","Dunn",0.5904,"r (|Z|/sqrt(N))",1.7712,0.0765225004750593,0.229567501425178,"ns"
"Lysobacter","DB_Control - DB_Treated","DB_Control","Dunn",0.5763,"r (|Z|/sqrt(N))",1.7288,0.083847426988407,0.125771140482611,"ns"
"Bryobacter","DB_Control - WT_Control","DB_Control","Dunn",0.5738,"r (|Z|/sqrt(N))",1.7215,0.0851589113290409,0.255476733987123,"ns"
"Nitrospira","DB_Control - DB_Treated","DB_Control","Dunn",0.5738,"r (|Z|/sqrt(N))",1.7215,0.0851589113290409,0.127738366993561,"ns"
"MND1","DB_Control - DB_Treated","DB_Control","Dunn",0.5738,"r (|Z|/sqrt(N))",1.7215,0.0851589113290409,0.127738366993561,"ns"
"Subgroup_7","DB_Control - DB_Treated","DB_Control","Dunn",0.5738,"r (|Z|/sqrt(N))",1.7215,0.0851589113290409,0.127738366993561,"ns"
"TRA3-20","DB_Control - DB_Treated","DB_Control","Dunn",0.5738,"r (|Z|/sqrt(N))",1.7215,0.0851589113290409,0.127738366993561,"ns"
"Cellulomonas","DB_Control - DB_Treated","DB_Control","Dunn",0.5709,"r (|Z|/sqrt(N))",1.7127,0.0867681727038756,0.130152259055813,"ns"
"Ramlibacter","DB_Control - DB_Treated","DB_Control","Dunn",0.5709,"r (|Z|/sqrt(N))",1.7127,0.0867681727038756,0.130152259055813,"ns"
"Shuttleworthia","DB_Control - WT_Control","DB_Control","Dunn",0.5709,"r (|Z|/sqrt(N))",1.7127,0.0867681727038756,0.130152259055813,"ns"
"Gitt-GS-136","DB_Control - WT_Control","DB_Control","Dunn",0.5709,"r (|Z|/sqrt(N))",1.7127,0.0867681727038757,0.260304518111627,"ns"
"Ensifer","DB_Control - DB_Treated","DB_Control","Dunn",0.5709,"r (|Z|/sqrt(N))",1.7127,0.0867681727038756,0.130152259055813,"ns"
"Gluconobacter","DB_Control - WT_Control","WT_Control","Dunn",0.5642,"r (|Z|/sqrt(N))",-1.6927,0.090521244605348,0.271563733816044,"ns"
"67-14","DB_Control - WT_Control","DB_Control","Dunn",0.5559,"r (|Z|/sqrt(N))",1.6678,0.0953523190745667,0.2860569572237,"ns"
"Stenotrophomonas","DB_Control - DB_Treated","DB_Control","Dunn",0.5559,"r (|Z|/sqrt(N))",1.6678,0.0953523190745667,0.2860569572237,"ns"
"Deep_Sea_Euryarchaeotic_Group(DSEG)","DB_Treated - WT_Control","WT_Control","Dunn",0.5559,"r (|Z|/sqrt(N))",-1.6678,0.0953523190745667,0.14302847861185,"ns"
"Gemmatimonas","DB_Control - DB_Treated","DB_Control","Dunn",0.5559,"r (|Z|/sqrt(N))",1.6678,0.0953523190745667,0.2860569572237,"ns"
"Gaiella","DB_Control - WT_Control","DB_Control","Dunn",0.5512,"r (|Z|/sqrt(N))",1.6536,0.0982044899286326,0.294613469785898,"ns"
"RB41","DB_Control - WT_Control","DB_Control","Dunn",0.5512,"r (|Z|/sqrt(N))",1.6536,0.0982044899286326,0.147306734892949,"ns"
"Alloprevotella","DB_Control - WT_Control","WT_Control","Dunn",0.5489,"r (|Z|/sqrt(N))",-1.6467,0.0996282351847965,0.149442352777195,"ns"
"Corynebacterium","DB_Control - WT_Control","WT_Control","Dunn",0.5466,"r (|Z|/sqrt(N))",-1.6398,0.10105025592541,0.30315076777623,"ns"
"Faecalibacterium","DB_Control - DB_Treated","DB_Control","Dunn",0.5466,"r (|Z|/sqrt(N))",1.6398,0.10105025592541,0.30315076777623,"ns"
"Lactococcus","DB_Control - DB_Treated","DB_Treated","Dunn",0.5466,"r (|Z|/sqrt(N))",-1.6398,0.10105025592541,0.151575383888115,"ns"
"Parasutterella","DB_Control - DB_Treated","DB_Control","Dunn",0.5466,"r (|Z|/sqrt(N))",1.6398,0.10105025592541,0.30315076777623,"ns"
"Fusicatenibacter","DB_Control - DB_Treated","DB_Control","Dunn",0.5466,"r (|Z|/sqrt(N))",1.6398,0.10105025592541,0.30315076777623,"ns"
"Sphingomonas","DB_Control - WT_Control","DB_Control","Dunn",0.5466,"r (|Z|/sqrt(N))",1.6398,0.10105025592541,0.30315076777623,"ns"
"Roseburia","DB_Control - WT_Control","DB_Control","Dunn",0.5466,"r (|Z|/sqrt(N))",1.6398,0.10105025592541,0.30315076777623,"ns"
"Enterobacter","DB_Control - WT_Control","DB_Control","Dunn",0.5443,"r (|Z|/sqrt(N))",1.633,0.102470434859749,0.153705652289624,"ns"
"Paenibacillus","DB_Control - WT_Control","DB_Control","Dunn",0.5443,"r (|Z|/sqrt(N))",1.633,0.102470434859749,0.307411304579248,"ns"
"S0134_terrestrial_group","DB_Control - WT_Control","DB_Control","Dunn",0.5443,"r (|Z|/sqrt(N))",1.633,0.102470434859749,0.307411304579248,"ns"
"Ilumatobacter","DB_Control - DB_Treated","DB_Control","Dunn",0.5443,"r (|Z|/sqrt(N))",1.633,0.102470434859749,0.153705652289624,"ns"
"Virgisporangium","DB_Control - DB_Treated","DB_Control","Dunn",0.5443,"r (|Z|/sqrt(N))",1.633,0.102470434859749,0.153705652289624,"ns"
"Rikenellaceae_RC9_gut_group","DB_Treated - WT_Control","WT_Control","Dunn",0.533,"r (|Z|/sqrt(N))",-1.5989,0.109840007507366,0.329520022522098,"ns"
"SC-I-84","DB_Control - DB_Treated","DB_Control","Dunn",0.533,"r (|Z|/sqrt(N))",1.5989,0.109840007507366,0.164760011261049,"ns"
"Methyloversatilis","DB_Control - WT_Control","WT_Control","Dunn",0.5314,"r (|Z|/sqrt(N))",-1.5941,0.110912117486589,0.332736352459766,"ns"
"Microlunatus","DB_Control - WT_Control","DB_Control","Dunn",0.5314,"r (|Z|/sqrt(N))",1.5941,0.110912117486589,0.332736352459766,"ns"
"Rubrobacter","DB_Control - WT_Control","DB_Control","Dunn",0.5314,"r (|Z|/sqrt(N))",1.5941,0.110912117486589,0.332736352459766,"ns"
"Iamia","DB_Control - WT_Control","DB_Control","Dunn",0.5314,"r (|Z|/sqrt(N))",1.5941,0.110912117486589,0.332736352459766,"ns"
"Geodermatophilus","DB_Control - WT_Control","DB_Control","Dunn",0.5314,"r (|Z|/sqrt(N))",1.5941,0.110912117486589,0.332736352459766,"ns"
"Candidatus_Alysiosphaera","DB_Control - WT_Control","DB_Control","Dunn",0.5314,"r (|Z|/sqrt(N))",1.5941,0.110912117486589,0.332736352459766,"ns"
"Noviherbaspirillum","DB_Control - WT_Control","DB_Control","Dunn",0.5314,"r (|Z|/sqrt(N))",1.5941,0.110912117486589,0.332736352459766,"ns"
"AKIW781","DB_Control - WT_Control","DB_Control","Dunn",0.5314,"r (|Z|/sqrt(N))",1.5941,0.110912117486589,0.332736352459766,"ns"
"Ammoniphilus","DB_Control - WT_Control","DB_Control","Dunn",0.5314,"r (|Z|/sqrt(N))",1.5941,0.110912117486589,0.332736352459766,"ns"
"Micromonospora","DB_Control - WT_Control","DB_Control","Dunn",0.5314,"r (|Z|/sqrt(N))",1.5941,0.110912117486589,0.332736352459766,"ns"
"CCD24","DB_Control - WT_Control","DB_Control","Dunn",0.5314,"r (|Z|/sqrt(N))",1.5941,0.110912117486589,0.332736352459766,"ns"
"Planifilum","DB_Control - WT_Control","DB_Control","Dunn",0.5314,"r (|Z|/sqrt(N))",1.5941,0.110912117486589,0.332736352459766,"ns"
"Roseomonas","DB_Control - WT_Control","DB_Control","Dunn",0.5314,"r (|Z|/sqrt(N))",1.5941,0.110912117486589,0.332736352459766,"ns"
"OLB14","DB_Control - WT_Control","DB_Control","Dunn",0.5314,"r (|Z|/sqrt(N))",1.5941,0.110912117486589,0.332736352459766,"ns"
"Arenimonas","DB_Control - DB_Treated","DB_Control","Dunn",0.5262,"r (|Z|/sqrt(N))",1.5785,0.114460737563704,0.171691106345556,"ns"
"Colidextribacter","DB_Control - DB_Treated","DB_Treated","Dunn",0.5239,"r (|Z|/sqrt(N))",-1.5718,0.115994506630286,0.173991759945428,"ns"
"Colidextribacter","DB_Treated - WT_Control","DB_Treated","Dunn",0.5239,"r (|Z|/sqrt(N))",1.5718,0.115994506630286,0.347983519890857,"ns"
"Vicinamibacteraceae","DB_Control - DB_Treated","DB_Control","Dunn",0.5239,"r (|Z|/sqrt(N))",1.5718,0.115994506630286,0.173991759945428,"ns"
"Vicinamibacteraceae","DB_Control - WT_Control","DB_Control","Dunn",0.5239,"r (|Z|/sqrt(N))",1.5718,0.115994506630286,0.347983519890857,"ns"
"Massilia","DB_Control - WT_Control","DB_Control","Dunn",0.5239,"r (|Z|/sqrt(N))",1.5718,0.115994506630286,0.347983519890857,"ns"
"Mitochondria","DB_Control - WT_Control","WT_Control","Dunn",0.5239,"r (|Z|/sqrt(N))",-1.5718,0.115994506630286,0.173991759945428,"ns"
"Mitochondria","DB_Treated - WT_Control","WT_Control","Dunn",0.5239,"r (|Z|/sqrt(N))",-1.5718,0.115994506630286,0.347983519890857,"ns"
"Proteus","DB_Control - DB_Treated","DB_Treated","Dunn",0.5239,"r (|Z|/sqrt(N))",-1.5718,0.115994506630286,0.347983519890857,"ns"
"Haliangium","DB_Control - DB_Treated","DB_Control","Dunn",0.5239,"r (|Z|/sqrt(N))",1.5718,0.115994506630286,0.173991759945428,"ns"
"Rokubacteriales","DB_Control - DB_Treated","DB_Control","Dunn",0.5239,"r (|Z|/sqrt(N))",1.5718,0.115994506630286,0.173991759945428,"ns"
"Blastococcus","DB_Control - WT_Control","DB_Control","Dunn",0.519,"r (|Z|/sqrt(N))",1.557,0.119470986771701,0.358412960315102,"ns"
"Gitt-GS-136","DB_Control - DB_Treated","DB_Control","Dunn",0.519,"r (|Z|/sqrt(N))",1.557,0.119470986771701,0.179206480157551,"ns"
"67-14","DB_Control - DB_Treated","DB_Control","Dunn",0.5054,"r (|Z|/sqrt(N))",1.5162,0.129469777179293,0.19420466576894,"ns"
"Gemmatimonas","DB_Control - WT_Control","DB_Control","Dunn",0.5054,"r (|Z|/sqrt(N))",1.5162,0.129469777179293,0.19420466576894,"ns"
"Acidothermus","DB_Control - WT_Control","DB_Control","Dunn",0.5032,"r (|Z|/sqrt(N))",1.5097,0.131119298916926,0.196678948375388,"ns"
"Staphylococcus","DB_Control - WT_Control","WT_Control","Dunn",0.499,"r (|Z|/sqrt(N))",-1.497,0.134403047888473,0.403209143665418,"ns"
"Paracoccus","DB_Treated - WT_Control","DB_Treated","Dunn",0.499,"r (|Z|/sqrt(N))",1.497,0.134403047888473,0.403209143665418,"ns"
"Prevotella","DB_Control - DB_Treated","DB_Control","Dunn",0.4969,"r (|Z|/sqrt(N))",1.4907,0.136037128114144,0.204055692171215,"ns"
"Parasutterella","DB_Treated - WT_Control","WT_Control","Dunn",0.4969,"r (|Z|/sqrt(N))",-1.4907,0.136037128114144,0.204055692171215,"ns"
"Sphingomonas","DB_Control - DB_Treated","DB_Control","Dunn",0.4969,"r (|Z|/sqrt(N))",1.4907,0.136037128114144,0.204055692171215,"ns"
"Parabacteroides","DB_Treated - WT_Control","WT_Control","Dunn",0.4969,"r (|Z|/sqrt(N))",-1.4907,0.136037128114144,0.408111384342431,"ns"
"Delftia","DB_Control - DB_Treated","DB_Treated","Dunn",0.4969,"r (|Z|/sqrt(N))",-1.4907,0.136037128114144,0.408111384342431,"ns"
"Amaricoccus","DB_Control - WT_Control","DB_Control","Dunn",0.493,"r (|Z|/sqrt(N))",1.4791,0.139100765440064,0.417302296320193,"ns"
"Bacteroides","DB_Control - DB_Treated","DB_Control","Dunn",0.474,"r (|Z|/sqrt(N))",1.4221,0.154993084226042,0.464979252678127,"ns"
"Dorea","DB_Control - DB_Treated","DB_Control","Dunn",0.474,"r (|Z|/sqrt(N))",1.4221,0.154993084226042,0.464979252678127,"ns"
"Bryobacter","DB_Control - DB_Treated","DB_Control","Dunn",0.474,"r (|Z|/sqrt(N))",1.4221,0.154993084226042,0.232489626339063,"ns"
"MB-A2-108","DB_Control - WT_Control","DB_Control","Dunn",0.474,"r (|Z|/sqrt(N))",1.4221,0.154993084226042,0.464979252678127,"ns"
"Sutterella","DB_Control - DB_Treated","DB_Control","Dunn",0.474,"r (|Z|/sqrt(N))",1.4221,0.154993084226042,0.464979252678127,"ns"
"IMCC26256","DB_Control - DB_Treated","DB_Control","Dunn",0.474,"r (|Z|/sqrt(N))",1.4221,0.154993084226042,0.232489626339063,"ns"
"Lachnospiraceae_UCG-004","DB_Control - DB_Treated","DB_Control","Dunn",0.4723,"r (|Z|/sqrt(N))",1.417,0.156487658987465,0.469462976962396,"ns"
"Klebsiella","DB_Control - DB_Treated","DB_Treated","Dunn",0.4723,"r (|Z|/sqrt(N))",-1.417,0.156487658987465,0.469462976962396,"ns"
"Coriobacteriaceae_UCG-002","DB_Control - DB_Treated","DB_Control","Dunn",0.4491,"r (|Z|/sqrt(N))",1.3473,0.177894533335963,0.266841800003945,"ns"
"Pseudomonas","DB_Control - WT_Control","WT_Control","Dunn",0.4472,"r (|Z|/sqrt(N))",-1.3416,0.179712494879,0.2695687423185,"ns"
"Lactobacillus","DB_Treated - WT_Control","DB_Treated","Dunn",0.4472,"r (|Z|/sqrt(N))",1.3416,0.179712494879,0.2695687423185,"ns"
"Bifidobacterium","DB_Control - DB_Treated","DB_Control","Dunn",0.4472,"r (|Z|/sqrt(N))",1.3416,0.179712494879,0.539137484637,"ns"
"Helicobacter","DB_Control - WT_Control","WT_Control","Dunn",0.4472,"r (|Z|/sqrt(N))",-1.3416,0.179712494879,0.539137484637,"ns"
"Bacillus","DB_Control - DB_Treated","DB_Control","Dunn",0.4472,"r (|Z|/sqrt(N))",1.3416,0.179712494879,0.2695687423185,"ns"
"Bacillus","DB_Control - WT_Control","DB_Control","Dunn",0.4472,"r (|Z|/sqrt(N))",1.3416,0.179712494879,0.539137484637,"ns"
"Mucispirillum","DB_Control - DB_Treated","DB_Treated","Dunn",0.4472,"r (|Z|/sqrt(N))",-1.3416,0.179712494879,0.539137484636999,"ns"
"Escherichia-Shigella","DB_Control - DB_Treated","DB_Control","Dunn",0.4472,"r (|Z|/sqrt(N))",1.3416,0.179712494879,0.2695687423185,"ns"
"Escherichia-Shigella","DB_Control - WT_Control","DB_Control","Dunn",0.4472,"r (|Z|/sqrt(N))",1.3416,0.179712494879,0.539137484637,"ns"
"KD4-96","DB_Control - DB_Treated","DB_Control","Dunn",0.4472,"r (|Z|/sqrt(N))",1.3416,0.179712494879,0.2695687423185,"ns"
"Rickettsia","DB_Control - DB_Treated","DB_Control","Dunn",0.4472,"r (|Z|/sqrt(N))",1.3416,0.179712494879,0.539137484636999,"ns"
"Brevundimonas","DB_Control - WT_Control","DB_Control","Dunn",0.4472,"r (|Z|/sqrt(N))",1.3416,0.179712494879,0.2695687423185,"ns"
"Pedomicrobium","DB_Control - WT_Control","DB_Control","Dunn",0.4452,"r (|Z|/sqrt(N))",1.3356,0.181664960740103,0.54499488222031,"ns"
"Comamonas","DB_Control - DB_Treated","DB_Control","Dunn",0.4411,"r (|Z|/sqrt(N))",1.3234,0.185686370050533,0.557059110151598,"ns"
"Acidibacter","DB_Control - WT_Control","DB_Control","Dunn",0.4411,"r (|Z|/sqrt(N))",1.3234,0.185686370050533,0.557059110151598,"ns"
"Pedosphaeraceae","DB_Control - DB_Treated","DB_Control","Dunn",0.4411,"r (|Z|/sqrt(N))",1.3234,0.185686370050533,0.278529555075799,"ns"
"Skermanella","DB_Control - DB_Treated","DB_Control","Dunn",0.4355,"r (|Z|/sqrt(N))",1.3064,0.191418425237607,0.287127637856411,"ns"
"Paenibacillus","DB_Treated - WT_Control","DB_Treated","Dunn",0.4355,"r (|Z|/sqrt(N))",1.3064,0.191418425237607,0.287127637856411,"ns"
"S0134_terrestrial_group","DB_Treated - WT_Control","DB_Treated","Dunn",0.4355,"r (|Z|/sqrt(N))",1.3064,0.191418425237607,0.287127637856411,"ns"
"S085","DB_Control - WT_Control","DB_Control","Dunn",0.4355,"r (|Z|/sqrt(N))",1.3064,0.191418425237607,0.574255275712822,"ns"
"PLTA13","DB_Control - WT_Control","DB_Control","Dunn",0.4355,"r (|Z|/sqrt(N))",1.3064,0.191418425237607,0.574255275712822,"ns"
"Bradyrhizobium","DB_Control - WT_Control","DB_Control","Dunn",0.4355,"r (|Z|/sqrt(N))",1.3064,0.191418425237607,0.574255275712822,"ns"
"Pseudolabrys","DB_Control - DB_Treated","DB_Control","Dunn",0.4355,"r (|Z|/sqrt(N))",1.3064,0.191418425237607,0.287127637856411,"ns"
