"","dbN.1.B","dbN.1.F","dbN.1.L","dbN.1.O","dbN.2.B","dbN.2.F","dbN.2.L","dbN.2.O","dbN.3.B","dbN.3.F","dbN.3.L","dbN.3.O","dbS.1.B","dbS.1.F","dbS.1.L","dbS.1.O","dbS.2.B","dbS.2.F","dbS.2.L","dbS.2.O","dbS.3.B","dbS.3.F","dbS.3.L","dbS.3.O","WTN.1.B","WTN.1.F","WTN.1.L","WTN.1.O","WTN.2.B","WTN.2.F","WTN.2.L","WTN.2.O","WTN.3.B","WTN.3.F","WTN.3.L","WTN.3.O","WTS.1.B","WTS.1.F","WTS.1.L","WTS.1.O","WTS.2.B","WTS.2.F","WTS.2.L","WTS.2.O","WTS.3.B","WTS.3.F","WTS.3.L"
"Erysipelotrichales",0.00700855852820271,0.00185322461082283,0.00481838398813936,0.00168474964620257,0.00781723835837994,0.00252712446930386,0.00239234449760766,0,0.00154996967450637,0.00684008356358245,0.0193072309454815,0,0.015027966844127,0.00508794393153177,0.00370644922164566,0.00219017454006335,0.00859222319563313,0.00515533391737988,0.000876069816025339,0.000202169957544309,0.0147584069007345,0.00242603949053171,0.0136464721342408,0.000842374823101287,0.0620324819731788,0.00245973448345576,0.0011119347664937,0.00161735966035447,0.0686030055933688,0.00508794393153177,0.00801940831592425,0.00272929442684817,0.0213626255138486,0.000640204865556978,0.004582519037671,0.000336949929240515,0.02486690477795,0.00353797425702541,0.00545858885369634,0.000505424893860772,0.00872700316732933,0.00774984837253184,0.0106813127569243,0.00178583462497473,0.0136464721342408,0.00441404407305074,0.0114226026012535
"Staphylococcales",0,0.0447806455960644,0.000774984837253184,0.000404339915088618,0.0206887256553676,0.000572814879708875,0.000572814879708875,0.00384122919334187,0.000134779971696206,0.000303254936316463,0.00438034908012669,0.00161735966035447,6.7389985848103e-05,0.0390861917918997,0.004582519037671,0.00151627468158232,0.00899656311072175,0.00192061459667093,0.0034705842711773,0.00967046296920278,0,0.0613248871217737,0.00377383920749377,0.00232495451175955,0.00987263292674709,0.00154996967450637,0.000774984837253184,0.0177235662780511,0.000640204865556978,0.0236201900397601,0.0126356223465193,0.00272929442684817,0.00141518970281016,0.000943459801873442,0.0367612372801402,0.000404339915088618,0,0.000336949929240515,0.0057618437900128,0.0147584069007346,0.00384122919334187,0.00185322461082283,0.000842374823101287,0.00161735966035447,0.000707594851405081,0.00293146438439248,0.0339308578745198
"Propionibacteriales",0.000168474964620257,0.000336949929240515,0.0323471932070894,0.00067389985848103,0.0608194622279129,0.00299885437024058,0.0452860704899252,0.000471729900936721,0.00090976480894939,0.0056944538041647,0.000741289844329133,0.00320102432778489,0,0.00990632791967114,0.00431295909427859,0.0129051822899117,0.013073657254532,0.0233169351034436,0.000505424893860772,0.00862591818855718,0.000101084978772154,0.00414448412965833,0.0348069276905452,0.00684008356358245,0.00684008356358245,0.00778354336545589,0.000269559943392412,0.00175213963205068,0.00171844463912663,0.00202169957544309,0.00185322461082283,0.000202169957544309,0.0022912595188355,0.00468360401644316,0.000404339915088618,0.00175213963205068,6.7389985848103e-05,0.00350427926410135,0.00131410472403801,0.00208908956129119,0.0022912595188355,0.0135790821483927,0.00269559943392412,0.00731181346451917,0.00202169957544309,0.0154996967450637,0.00067389985848103
"Bacillales",0,0.00198800458251904,0.0383785969404946,6.7389985848103e-05,0.000471729900936721,0.00987263292674708,0.0505087943931532,0,0.00323471932070894,0.0023586495046836,0.00181952961789878,0.000774984837253184,0.000808679830177236,0.00407709414381023,0.000505424893860772,0.0182289911719119,0.000134779971696206,0.0188691960374688,0.00067389985848103,0.00495316395983557,0.000168474964620257,0.00862591818855718,0.0390524967989757,0.0196778758676461,0.0033358042994811,0.0154660017521396,0.00724442347867107,0.00613248871217737,0.0011119347664937,0.0056944538041647,0.00138149470988611,0.000336949929240515,0.000438034908012669,0.00128040973111396,0.000539119886784824,0.0011119347664937,0.00168474964620257,0.0010445447806456,0.00748028842913943,0.000539119886784824,0,0.00464990902351911,0.000774984837253184,0.00360536424287351,6.7389985848103e-05,0.00582923377586091,0.000842374823101287
"Rhizobiales",0.000370644922164566,0.000438034908012669,0.0303928836174944,0.0011793247523418,0.000808679830177236,0.000269559943392412,0.0384122919334187,0.00154996967450637,0.00245973448345576,0,0.00758137340791158,0.000134779971696206,0.00151627468158232,0.000438034908012669,0.00522272390322798,0.00266190444100007,0.000336949929240515,0.00350427926410135,3.36949929240515e-05,0.00114562975941775,0.00165105465327852,0.0011119347664937,0.0298874587236337,0.000707594851405081,0.0010445447806456,0.000269559943392412,0.000471729900936721,0.00121301974526585,0.0011119347664937,0.000303254936316463,0.00448143405889885,0.000269559943392412,0.000269559943392412,6.7389985848103e-05,0.00309993934901274,0.00154996967450637,0.00771615337960779,0.000741289844329133,0.000539119886784824,0.000876069816025339,0,0.000370644922164566,0.000606509872632927,0.00276298941977222,0.00141518970281016,0.000741289844329133,0.00670530359188624
"Solirubrobacterales",0,0,0.0217669654289372,0.000539119886784824,6.7389985848103e-05,0,0.0334928229665072,0.000505424893860772,0.000202169957544309,0,0.00101084978772154,3.36949929240515e-05,0.000134779971696206,0,0.000269559943392412,6.7389985848103e-05,0.000101084978772154,0.00023586495046836,0,0,0.000336949929240515,0,0.0230473751600512,0.000269559943392412,3.36949929240515e-05,0,0,0.00121301974526585,0,0,0.00101084978772154,0.000438034908012669,0.000168474964620257,0,0.000438034908012669,0,6.7389985848103e-05,0,0,6.7389985848103e-05,0,0,0.000101084978772154,0,0.000336949929240515,0,0.000606509872632927
"Enterobacterales",0.000269559943392412,0.00181952961789878,0.0266864343958488,0.00192061459667093,0.00336949929240515,6.7389985848103e-05,0.0248332097850259,0.00495316395983557,0.00946829301165847,0.0212952355280005,0.026854909360469,0.000168474964620257,0.013747557113013,0.00067389985848103,0.0245636498416335,0.000876069816025339,0.0012467147381899,0.00181952961789878,0.00107823977356965,0.000842374823101287,0.0022912595188355,0.000471729900936721,0.0188018060516207,0.000202169957544309,0.000774984837253184,0.000336949929240515,0.00559336882539255,0.000336949929240515,0.0023586495046836,0.0012467147381899,0.0110182626861648,0.0011793247523418,0.0044477390659748,0.000438034908012669,0.0257766695868994,0.000336949929240515,0.00316732933486084,0.000842374823101287,0.00212278455421524,0.00067389985848103,0.000134779971696206,0.000808679830177236,0.0131747422333041,0.000539119886784824,0.0021564795471393,0.000572814879708875,0.0331558730372667
"Peptostreptococcales-Tissierellales",0.0174203113417346,0.000101084978772154,0.00481838398813936,0.00141518970281016,0.0254060246647348,0.0011119347664937,0.00283037940562032,0,0.00313363434193679,0.0213963205067727,0.00822157827346856,0.00299885437024058,0.0204865556978233,0.00148257968865827,0.0105465327852281,0.00330210930655705,0.0163083765752409,0.01438776197857,0.0012467147381899,0.00886178313902554,0.0214637104926208,0.00141518970281016,0.0303928836174944,0.000101084978772154,0.00461621403059505,0.0011793247523418,0.000370644922164566,0.00128040973111396,0.00323471932070894,0.00313363434193679,0.0114226026012535,0.00390861917918997,0.00774984837253184,0.00185322461082283,0.00387492418626592,0.000202169957544309,0.00539119886784824,0.00131410472403801,0.00114562975941775,0.00323471932070894,0.000943459801873442,0.00350427926410135,0.00623357369094952,6.7389985848103e-05,0.00461621403059505,0.00188691960374688,0.00603140373340522
"Rickettsiales",0,0,0.00512163892445583,0.000943459801873442,0.00067389985848103,0,0.0057618437900128,0.00101084978772154,0,0,0.015701866702608,0.000202169957544309,3.36949929240515e-05,0,0.00593031875463306,0.000168474964620257,0.000741289844329133,0.000438034908012669,0.000471729900936721,0.000101084978772154,0,0,0.00552597883954444,0.000438034908012669,3.36949929240515e-05,3.36949929240515e-05,0.000943459801873442,6.7389985848103e-05,0.000202169957544309,0,0.0295168138014691,0.000774984837253184,0.00067389985848103,0.000101084978772154,0.00899656311072175,0.00151627468158232,0.000438034908012669,0,0.0011793247523418,0.000168474964620257,0,0,0.00067389985848103,0.000842374823101287,0,0,0.0135790821483927
"Streptomycetales",0.000101084978772154,0,0.0213289305209246,0,0,0,0.0290450839005324,0,0.000707594851405081,0,0.000404339915088618,0,0,0,0.000370644922164566,0,0.000134779971696206,0,0,0,0,0,0.0197115708605701,0.00023586495046836,0,0.000168474964620257,0,0,0,0,0.000471729900936721,0,0,0,0.000336949929240515,0,0,0,0,6.7389985848103e-05,0,0,0,0,0,0,0.000404339915088618
"Deferribacterales",0.0141518970281016,0.0011793247523418,0.000438034908012669,0.000606509872632927,0.0206887256553676,0.0011793247523418,0.000101084978772154,0,0.0248332097850259,0.0034031942853292,0.00256081946222791,0,0.013713862120089,0.00192061459667093,0.00522272390322798,0.000303254936316463,0.00977154794797493,0.00357166924994946,0.0011793247523418,0,0.0128377923040636,0.0023586495046836,0.000943459801873442,0.00067389985848103,0.000707594851405081,0.00619987869802547,0.000640204865556978,0.000842374823101287,0.00219017454006335,0.00946829301165847,0.00185322461082283,3.36949929240515e-05,0.0116921625446459,0.0239908349619247,0.000707594851405081,0.000606509872632927,0.00589662376170901,0.00963676797627873,0.00741289844329133,0,0,0.026854909360469,0.00808679830177236,0.000168474964620257,0.00633465866972168,0.00219017454006335,0.000741289844329133
"Desulfovibrionales",0.000842374823101287,0.00171844463912663,0.00121301974526585,0.00144888469573421,0.00262820944807602,0.00411078913673428,0.000808679830177236,3.36949929240515e-05,0.00249342947637981,0.00481838398813936,0.00552597883954444,0,0.00603140373340521,0.00245973448345576,0.0011119347664937,0.000977154794797493,0.00623357369094953,0.00394231417211402,0.0010445447806456,0,0.00616618370510142,0.00252712446930386,0.000606509872632927,0.00175213963205068,0.000977154794797493,0.0112541276366332,0.000539119886784824,0.00090976480894939,0.00245973448345576,0.00535750387492418,0.0033358042994811,0.000134779971696206,0.00731181346451917,0.00764876339375969,0.00242603949053171,0.000471729900936721,0.0140845070422535,0.00508794393153177,0.00485207898106341,0,0.0244962598557854,0.0101758878630635,0.00353797425702541,0.0010445447806456,0.00758137340791158,0.00138149470988611,0.00309993934901274
"Saccharimonadales",0,0.00023586495046836,6.7389985848103e-05,0.000101084978772154,0.00131410472403801,0.01438776197857,0,0.000336949929240515,0.00259451445515196,0.00818788328054451,0.000606509872632927,0,0.000505424893860772,0.00336949929240515,0.000168474964620257,0.00067389985848103,0.0011119347664937,0.00994002291259519,0,0,0.000471729900936721,0.00131410472403801,0.000168474964620257,0.0011119347664937,0.000134779971696206,0.0144888469573421,0.000303254936316463,0.000943459801873442,0.000572814879708875,0.0231147651458993,0.000539119886784824,0,0.000471729900936721,0.00293146438439248,0.000438034908012669,0.000471729900936721,0.000606509872632927,0.0140845070422535,0,0,0.000168474964620257,0.00990632791967114,0.000202169957544309,0.000370644922164566,0.000606509872632927,0.00192061459667093,0.000134779971696206
"Azospirillales",0,0,0.0159714266460004,0,0,0,0.0220702203652537,0,0.000168474964620257,0,6.7389985848103e-05,0,0,0,0,0,0,0.000168474964620257,0,0,3.36949929240515e-05,0,0.0161735966035447,0,0,0,0,0,0,0,0,0,3.36949929240515e-05,0,0.000101084978772154,0,0.000876069816025339,0,0,0,0,0,0,0,0,0,0.000134779971696206
"Xanthomonadales",0.000471729900936721,0,0.0165779365186333,3.36949929240515e-05,0.00023586495046836,0.000303254936316463,0.0219017454006335,0.00249342947637981,0.0145899319361143,0,0.00535750387492419,0,0.000404339915088618,0.00141518970281016,0.00195430958959499,0.00252712446930386,0.000168474964620257,0.0044477390659748,0,0.00023586495046836,0.00171844463912663,0,0.00491946896691152,0,0.000202169957544309,0,0.00370644922164566,0,0.0012467147381899,0,0.00219017454006335,0.000134779971696206,0,0,0.00188691960374688,0,0.00188691960374688,0,0.000438034908012669,0.000808679830177236,0,0.000202169957544309,0.00663791360603814,0,0.00121301974526585,0,0.00316732933486084
"Brevibacillales",0,0.00181952961789878,0,0,0,0.00195430958959499,0.000168474964620257,0,0,0.00532380888200013,0,0.000539119886784824,0,0.00764876339375969,0,0.0152638317945953,0,0.0197789608464182,0,0.0022912595188355,0,0.00144888469573421,0,0.0121975874385066,0.00468360401644316,0.0106476177640003,0,0.00832266325224072,0,0.00946829301165847,0,0,0,0.00171844463912663,0,0.000303254936316463,0,0.000438034908012669,0,0,0.000168474964620257,0.00593031875463306,0,0.00400970415796213,0,0.00849113821686097,0
"Gaiellales",0.000101084978772154,0,0.0141855920210257,0.000168474964620257,3.36949929240515e-05,0,0.0194757059101018,0.000640204865556978,0.000808679830177236,0,0.0034031942853292,0,0.000101084978772154,0,0.00178583462497473,0,0,0,0,0.000303254936316463,0.00269559943392412,0,0.0133095222050003,0,0,0,0,0,0.00181952961789878,0,0.00286407439854438,0,0.000876069816025339,0,0.00239234449760766,0,0.00245973448345576,0,0,0,0,0,3.36949929240515e-05,0,0.0010445447806456,0,0.00336949929240515
"Frankiales",0,0,0.0120291124738864,0,0,0,0.0180942112002156,0.000101084978772154,0.000370644922164566,0,0.00208908956129119,0,0.000202169957544309,0,0,0,0.000101084978772154,0.00023586495046836,0,0,0.000168474964620257,0,0.0141855920210257,0.000101084978772154,0,6.7389985848103e-05,0.000202169957544309,0,0.000370644922164566,0,0.00067389985848103,0,0,0,0.000336949929240515,0,0.000505424893860772,0,0,0,0,0,0.000101084978772154,0,0.00023586495046836,0,0.000741289844329133
"Gemmatimonadales",0.000640204865556978,0,0.0149942718512029,0,6.7389985848103e-05,0,0.0173529213558865,0.000539119886784824,0.00151627468158232,0,0.00502055394568367,0,0.00067389985848103,0,0.00158366466743042,0,0,0,0,0,0.00131410472403801,0,0.0122312824314307,0,0,0,0,0,0.00107823977356965,0,0.00212278455421524,0,0,0,0.0022912595188355,0,0.00181952961789878,0,0,0,0,0,6.7389985848103e-05,0,0.00134779971696206,0,0.00404339915088618
"Vicinamibacterales",0.000134779971696206,0,0.0114899925871016,0,0,0,0.0167127164903295,0,0.000808679830177236,0,0.00128040973111396,0,0,0,0.000370644922164566,0,0,0,0,0,0.00023586495046836,0,0.0102095828559876,0,0,0,0,0,0.000269559943392412,0,0.00101084978772154,0,0,0,0.000977154794797493,0,0.000471729900936721,0,0,0,0,0,0,0,0.000539119886784824,0,0.00188691960374688
"Flavobacteriales",0,0,0,0,0.000101084978772154,0.000505424893860772,0,0,0.000539119886784824,0,0,0,0,3.36949929240515e-05,0,0.00023586495046836,0,0.000707594851405081,6.7389985848103e-05,6.7389985848103e-05,0,0.0164431565469371,3.36949929240515e-05,6.7389985848103e-05,0.000202169957544309,0.000404339915088618,0.000943459801873442,0,0,0.000134779971696206,0.000101084978772154,0,0,0.000741289844329133,0,0,0.000336949929240515,3.36949929240515e-05,3.36949929240515e-05,0,0,0,0,0,0,0,0.000168474964620257
