"gene_id","gene_name","WTN1_BO","WTN2_BO","WTN3_BO","WTS1_BO","WTS2_BO","WTS3_BO","dbN1_BO","dbN2_BO","dbN3_BO","dbS1_BO","dbS2_BO","dbS3_BO"
"ENSMUSG00000069515","Lyz1",17.1345911085969,15.3144606269633,6.16843570856155,20.4467056221613,6.78796856973666,12.2279266654172,9.69208115282684,9.71064651291377,9.03872507981988,12.8219865736465,11.4456895569832,15.7182428049789
"ENSMUSG00000024028","Tff2",4.93348728042928,5.94590006385412,5.2950237279553,4.93348728042928,5.35201330810006,5.38636161678633,5.91509581784152,6.13320740770389,4.93348728042928,5.37414895434649,4.93348728042928,4.93348728042928
"ENSMUSG00000025428","Atp5a1",13.6619576601196,14.0076999331872,13.9090114642521,13.4581055727493,14.0937104197993,14.1146785468066,14.4356887554967,14.3563098426069,14.4460939901032,14.5403721264493,14.4151217114371,13.2264946645658
"ENSMUSG00000005610","Eif4g2",13.809501736672,13.5179135353557,13.7856820695176,12.9306080409201,13.2539177169902,13.7104988388753,13.0988813741969,13.7432304427309,14.0846503512742,13.5181488543626,13.9336603697482,12.6396527634623
"ENSMUSG00000025393","Atp5b",12.5014091671121,13.8442815166079,14.0394147702685,13.7609737409255,13.8575596257254,13.6239835764661,14.2624507138241,14.3345228874481,14.3759289145413,14.5204471847487,14.24667607884,12.6180147528022
"ENSMUSG00000056370","Sftpb",4.93348728042928,6.13063661415912,4.93348728042928,4.93348728042928,4.93348728042928,5.96175175435639,4.93348728042928,4.93348728042928,6.45351306704685,4.93348728042928,6.28783491028627,5.86990260149184
"ENSMUSG00000030695","Aldoa",11.5331044007877,12.2708893632719,12.9673856062651,12.9570729916345,14.2522190904812,12.0803128546384,12.52222243595,12.2840452187738,12.3437567405279,13.5516752877321,13.3275399942816,12.7481279912036
"ENSMUSG00000023057","Fabp2",13.9451624630766,13.6390243178809,8.57542927955489,16.5014851436786,14.5927057202235,16.3503390036579,15.9455138780532,17.500436801336,16.5765216151809,14.4762555747722,13.6657330963742,15.0076501405741
"ENSMUSG00000017707","Serinc3",13.5375931081637,13.2641620708338,12.8097685046552,13.4074276639893,12.3445283089399,13.7467435374746,13.2720881334529,13.4311683888771,13.7603590907101,13.1198796979452,13.0175802202905,12.6191617230226
"ENSMUSG00000029657","Hsph1",15.0435984166177,15.2172870936651,15.7558184522875,12.1155900369516,10.6137195289118,10.1613256540022,8.87601589045397,8.78646715239075,9.39083410480997,8.69494724853123,8.90444781492808,7.76585646738981
"ENSMUSG00000067274","Rplp0",14.4359955917528,14.5580460104477,14.3676663041104,13.5817776878361,13.9629418389594,12.5742371197658,13.81653965379,13.342035987063,13.2163419112017,13.9246618013155,13.2442121908386,13.8037373706541
"ENSMUSG00000049382","Krt8",14.7673395692556,14.4281659740476,15.1888919426162,15.2625178959382,15.9748230852503,14.8738321015977,15.0676812919685,15.4657637437774,15.4037969674832,15.5929388482819,15.3016918683843,15.4052642423535
"ENSMUSG00000001175","Calm1",13.3528305623792,13.8496131927403,13.5289640467172,13.5484439153624,13.8823487358824,14.2700332473933,14.9540474647141,15.7975822848177,15.9315326464493,14.4141490769729,14.4612427711986,13.4602361102957
"ENSMUSG00000026701","Prdx6",12.5244059719251,12.6352692092203,14.6261961378642,11.6171337656577,15.9316786267227,11.9267708175107,12.0355874290142,11.4904672561698,12.580217433638,15.1278983409979,14.2525759889975,14.0995854777864
"ENSMUSG00000037071","Scd1",10.9335636499092,7.53622003312729,9.8682697768659,9.7774069494628,10.5386463137889,11.9549948835992,6.46271126955858,7.89039297992437,7.9480436481917,10.1941684319233,11.0074305393025,9.44895081541149
"ENSMUSG00000064373","Selenop",11.8076295348094,11.9907763094782,13.247029156932,13.4288587031812,12.9532060541971,15.9547608815116,14.807396004999,15.8616218768465,16.1348211894601,13.0565787666307,12.7901545651309,9.78409316177524
"ENSMUSG00000015932","Dstn",14.3993181820455,14.237178091987,14.4243765696834,13.6101957515095,13.9448909047982,15.3044512242487,14.5846833244173,15.3381909795196,15.4737712985316,14.3126420681543,14.4792962868198,12.4433959516034
"ENSMUSG00000039062","Anpep",15.1554093814057,14.5853219149478,7.34073252221681,13.7939218758641,7.9083469459974,16.2642389438642,16.0540013688366,16.5208976769491,16.8729139182508,13.9589703104458,14.2744149986413,14.6029066318388
"ENSMUSG00000025130","P4hb",14.214367915829,14.4955722689477,13.115541325315,14.5038403144812,13.3471021673567,15.4414713793295,14.8546473646559,15.1628806580935,14.7004950681724,13.9427409072277,13.9207686365597,13.7584791622509
"ENSMUSG00000022108","Itm2b",12.1825059303051,12.1954885917408,12.8849143880853,13.4423859415155,13.6617784165793,13.706791021587,13.4781490141797,13.9088109887411,13.8205447156703,13.5253738587218,12.6736337006098,11.7116458006668
"ENSMUSG00000007892","Rplp1",14.4461784085441,14.1052110482335,12.9138137835746,14.9547160374585,14.1200392816697,13.0373553738969,13.8295276197673,12.6769465265258,12.6561389420701,13.3159431187318,11.9603982440165,15.0442587831426
"ENSMUSG00000011034","Slc5a1",15.1431149599462,13.6317279936298,10.9343858580779,11.9704939677252,9.33887056858905,15.9928941932206,16.0410060536789,16.4815029754387,16.7628125198965,14.2230353898827,14.4320784142529,15.212580733645
"ENSMUSG00000060802","B2m",13.7049030122118,13.8329878190461,12.4497280452388,14.3098928560433,13.5136420703733,15.160711894054,14.6717702701028,15.2969691878944,14.9877868692585,13.7257666557233,12.6817839401088,12.7495252714402
"ENSMUSG00000063229","Ldha",14.6654232814516,14.2474350801182,13.421117521081,13.7296560015686,14.7628227329769,15.3371970961871,14.552221916535,15.0548796387751,14.5293713881901,14.7078742338214,14.3799996499568,13.3870501304265
"ENSMUSG00000032399","Rpl4",13.489818666661,14.1349584644666,13.969771441497,12.736110505725,13.4891555498069,12.4531844158702,13.8541736569248,13.2210228730515,13.2569073935165,13.7617992776611,13.0238660717038,12.9735118656641
"ENSMUSG00000028081","Rps3a1",14.6517573599144,14.5132925092478,13.6440197525004,13.3329690483756,13.8976895838538,13.235197074265,13.6065487759643,13.1816875611004,12.7678325087346,13.6631580035193,12.7102990292112,13.9335689214127
"ENSMUSG00000023010","Tmbim6",13.7623656063584,13.1694049078456,12.6630048858954,13.6868125756066,14.1371443317725,14.8396836813,14.4593016759568,14.785311209867,14.603154565382,14.3378331788845,14.1398014418894,13.4992767528969
"ENSMUSG00000062825","Actg1",14.3934895110232,14.0882942763129,14.0638892293116,13.1493613262341,14.1687980764729,13.619698367781,13.5100868003138,13.5951859561588,13.7600691621695,13.9478650244757,13.717409823215,12.9382580804312
"ENSMUSG00000055322","Tns1",10.0368905294679,9.69370967767095,11.3082145393322,11.0653643869669,10.2906463906628,9.67050530851928,10.3834073945507,9.07677091962954,9.4763121238455,8.98108156023535,10.0732180097279,10.0580003628529
"ENSMUSG00000030399","Ckm",5.27548289496791,6.06556364288883,6.39390807963562,7.13215236330493,6.63199207016614,5.45571539091181,7.04602071836363,6.39428786765828,6.22165595329475,6.37317442538066,6.63189221756829,5.78024918660931
"ENSMUSG00000013643","Lypd8",12.7347523770011,14.1942624394516,16.211269485398,13.8003308086894,16.7761753142746,13.0221665288369,13.0421786608972,12.8083523958451,13.4195757341857,15.7999737853835,15.4632002256709,13.6456609907064
"ENSMUSG00000074272","Ceacam1",12.0127935819013,12.7537551645413,15.0108159907266,10.6240349081441,15.738318218064,12.8118669999044,13.0595178702132,12.993365238058,14.5111678147988,16.2255935732503,16.7087980823211,12.5735428361581
"ENSMUSG00000043716","Rpl7",13.2863712723299,13.7359955024533,13.710581030336,13.1550877755128,13.6372582305027,12.418133579249,13.5664634084714,13.271337036142,13.0696444148608,13.5915934224648,12.8154980602616,13.5182542211079
"ENSMUSG00000002944","Cd36",7.67899695009163,7.91430029371432,7.58939411817415,7.9751458899874,7.26156225202353,10.0636774761016,10.7966605864023,11.6879281843465,11.0551431022689,7.51109876749122,8.29469920657159,7.87941240024174
"ENSMUSG00000022283","Pabpc1",13.7752049478236,14.081924734517,13.7401704316551,14.0373627994007,12.5256806703244,13.0268974443474,13.2829015762312,13.5763043879818,13.8022631634415,13.2110028619999,13.5769452165866,13.9480936902999
"ENSMUSG00000025150","Cbr2",4.93348728042928,5.51031022453056,7.82501591824326,5.87726557738518,8.02941819859976,5.79153771629672,4.93348728042928,4.93348728042928,5.71939075670098,7.49935867787367,7.21092633761359,5.60133840494969
"ENSMUSG00000030954","Gp2",4.93348728042928,6.01956259559347,4.93348728042928,4.93348728042928,5.17568708422839,5.19566831870953,5.75215646157276,6.87132474069701,4.93348728042928,4.93348728042928,4.93348728042928,4.93348728042928
"ENSMUSG00000018339","Gpx3",11.3041913052358,10.9170286138651,9.73728915899955,14.6891560850576,10.4398458305081,10.5896990967983,10.6367927937922,9.79969445172995,9.9948235175208,9.26068364353203,9.32329416278688,12.5745286234012
"ENSMUSG00000024608","Rps14",14.0900015270656,14.1027098245326,13.0543666827899,12.9019466960863,13.8508316651012,13.0647077378385,13.5778911004755,13.5516775061298,13.3180593193138,13.3793626601974,12.5328318811692,13.5630452322898
"ENSMUSG00000022892","App",11.1653064118736,11.8719436282587,12.4093680373457,11.3261901071829,11.2418462928498,12.2716933485794,11.8733387022165,12.5624095409838,12.505852824562,11.757978077118,11.9656323867793,9.12777164826675
"ENSMUSG00000073411","H2-D1",13.6591705265636,13.2354449176383,12.72502155118,13.6828538825966,14.0701541343079,14.6534427592826,14.2219579034772,14.4233365064389,14.3482937213965,13.6102759592252,12.7983260627077,13.3808648777196
"ENSMUSG00000053279","Aldh1a1",10.3201389131482,11.7521310827036,9.02341168925153,11.0252728321753,12.4397406641109,12.2496762011276,13.2295240939658,13.6085406616881,12.9561092310875,13.8660427413043,13.0020985085863,12.2113628974441
"ENSMUSG00000007655","Cav1",9.52554159893394,9.23670516338098,11.1138338209435,10.7391057036252,8.92634029682459,9.16384857760239,9.90499315920718,9.58997992453398,9.28924534113461,9.09574552012648,9.44177499615675,8.44467051845752
"ENSMUSG00000026208","Des",13.3691542370308,11.912960696225,13.0882107699554,12.9230764562817,12.7057446395129,11.576614669064,12.4453982713598,11.0194243633754,11.0608049007124,10.1519533336775,11.1649006672304,11.9052441406294
"ENSMUSG00000056492","Adgrf5",8.46907954224628,8.25934113229045,8.77176410594267,8.73056677390785,7.45045772594723,7.9756102894648,7.63543170003528,8.08104495218499,7.40892509021819,7.83735020411716,8.33153688935285,7.12321678548532
"ENSMUSG00000022505","Emp2",6.71188937248002,7.07744696804042,9.42896876720711,9.58691287373166,7.73459853573719,7.00843782250952,7.45312827255957,7.55684651919119,8.25405444668316,6.76208454200677,7.40835408876479,8.60559178348176
"ENSMUSG00000038393","Txnip",12.5487046215887,11.8867941888977,13.1106200254968,12.816901711157,13.5757540840528,12.5508255851691,11.7704664942346,11.3151015508925,11.7611492313444,13.1112392361266,12.5277295497749,12.9264156992198
"ENSMUSG00000018593","Sparc",10.9474982656803,10.627491001427,11.4044549813854,12.5278901682136,11.0513188278152,10.0080021219982,10.3121716696642,9.07962429431797,9.45541451177674,9.31061355430666,9.50716326555601,9.83900348768661
"ENSMUSG00000023092","Fhl1",10.5974993540681,9.90609107826173,12.1341896415279,10.7952060419469,9.61668209806857,9.48908965182539,9.71595210066949,9.81344440210218,9.54625231464481,9.51318723472273,9.55432376712435,8.84777573248577
"ENSMUSG00000053964","Lgals4",14.2894394024366,14.2432673794024,14.5257874326919,14.6782612566357,15.708066117846,14.8926732368479,15.0125243831602,14.5875726722835,14.460024132033,15.2372714775723,14.198896199915,15.1084180788187
"ENSMUSG00000020372","Rack1",12.7865771063087,13.702278523075,13.8093329744331,12.7635467128867,12.935031914147,11.4858544346682,13.1609850292097,12.7850167691804,12.5436265514113,13.202343142876,12.8012565078267,12.7802697635767
"ENSMUSG00000015568","Lpl",10.8334233138493,9.36347486771309,9.30951269248085,11.2771375744262,9.99212764675973,11.3917171719371,7.40548995756214,8.70364807794198,9.19376089151719,7.99014146038841,9.50075667645601,7.82649237171541
"ENSMUSG00000032294","Pkm",12.6770109826918,13.1152991018179,13.0075941518173,12.4047104734155,13.8466107007083,13.7785718579482,13.9032760470013,13.8117594834995,13.791522476153,13.6929642202769,13.5367774942879,13.5001070719767
"ENSMUSG00000032366","Tpm1",12.0555227147694,11.9197361100446,12.9293580654565,13.7472965732325,12.8422565635711,12.1673198920765,12.4988231913712,12.2797229969895,11.6127537823464,11.9761157341463,11.8724137548616,11.3052535002137
"ENSMUSG00000028307","Aldob",13.9107486156905,14.3434373137581,10.3156358383792,13.0266628950388,10.1939513180158,15.4727583911227,15.856805276352,16.2753204651488,16.2429621806615,14.0607171327949,13.9598320149677,13.8062571883393
"ENSMUSG00000026728","Vim",10.0697121295962,10.2374352385742,11.1845069356994,11.3236495678304,9.41762917125036,8.99614871978803,10.4235524024306,10.8178029178527,10.0540946529818,9.95181778969435,9.78922957299643,8.86858989450166
"ENSMUSG00000022824","Muc13",14.4887522356639,14.4118211926056,14.6160354753955,13.5517036350066,14.8198305487203,16.1646454590482,14.7229593795625,15.0057244101402,15.3550065095946,14.3610661560443,14.2245917400719,13.6736227439785
"ENSMUSG00000027790","Sis",14.185202508959,13.3656496271695,5.83116532338176,11.942620539648,5.35201330810006,15.5619890901333,15.5360632300337,16.4186423845813,16.57450326875,14.0482314263226,13.6505573509579,13.1790639622246
"ENSMUSG00000024610","Cd74",12.3117490892173,13.1299799953743,12.1077380372972,13.5881413658147,10.8289941194734,13.2721195855335,14.403020407871,14.697832336873,14.3924839319391,12.3735858939978,11.7557312913777,12.4785778539967
"ENSMUSG00000031320","Rps4x",13.0437114266258,13.6594070731815,13.357043976646,12.0693332348717,12.7546823408129,11.4445393832709,13.2843638373701,12.5279420277451,12.3794286394987,13.2043208209845,12.1125935327795,12.0822981176257
"ENSMUSG00000004207","Psap",12.1706769284589,12.2987989559826,12.4852729537583,13.4656136275411,13.7180380086993,12.0020284911749,11.6588707813535,11.4678467475994,11.3708932454322,13.249181283534,13.1250484253996,13.5350623252502
"ENSMUSG00000031447","Lamp1",11.9341938054932,11.9624207305298,12.5110903393091,12.0617315592567,12.8858564003444,13.2158382962071,12.9444969438665,13.1994477454923,13.0976032289152,13.110653550464,13.0195387550631,12.1942769171694
"ENSMUSG00000064213","Defa24",16.5930522496393,14.6046097730488,5.62106393160084,19.2127984711954,5.41620108530852,11.7310624552261,8.93431157832586,7.54843514990827,7.51853146096461,12.0886522469061,9.3105238951571,15.7781500636855
"ENSMUSG00000003477","Inmt",4.93348728042928,4.93348728042928,6.18405262405054,4.93348728042928,5.94162404989639,6.18049189552229,5.43133981820314,4.93348728042928,4.93348728042928,5.9273312220727,4.93348728042928,5.81127836919329
"ENSMUSG00000025809","Itgb1",11.8925727420583,12.0458681928845,12.3660900095184,12.2024964354766,11.8611880161759,11.7671173276398,11.5543146993946,11.9115277517744,11.9173494408352,11.9367404964775,12.2344398205933,10.757638748834
"ENSMUSG00000054889","Dsp",12.5526458535939,11.6803157719848,13.3687558946206,11.9175709457499,12.790457941322,12.7652320828437,11.9116921295157,11.6865294654879,12.6816724078389,12.9638972138813,13.4429499925572,12.1800982707404
"ENSMUSG00000068587","Mgam",14.6286072779431,13.6333213659746,11.6269916827705,12.0152605718375,10.8588166622551,15.4793571160888,15.4512038754291,15.7320087838645,16.1356222910718,13.8148982957283,13.945113728879,14.825752690703
"ENSMUSG00000020719","Ddx5",12.7545180320601,12.6073088166916,12.6883853805751,12.3877865211116,12.536622296053,12.8426038150603,12.7014767041553,13.2139208914077,12.9930927364889,12.9996389180438,12.6076493798715,12.8994488088052
"ENSMUSG00000030208","Emp1",11.4398576344672,11.0677404007043,11.6603376329693,10.0660991401964,15.6759057009179,12.5108583605335,12.0437737870092,12.9218643726335,13.2732529940985,15.446627594222,14.8077773741139,13.4404745391068
"ENSMUSG00000028464","Tpm2",11.1964034559495,10.5082817366912,11.5901507203146,13.2577877036194,12.314523386572,9.55861769040499,11.4092891975847,9.61572184942465,10.081602002988,10.1037589687383,10.1240731981172,11.0816239796438
"ENSMUSG00000023959","Clic5",10.6386887081552,10.6409766810095,11.8667041813996,9.73209535611454,10.9895546757353,12.337491284766,12.4463486394999,12.9709447995142,13.4067916534436,11.9983234785104,12.5726325218551,10.8261389092127
"ENSMUSG00000059588","Calcrl",7.97438113195577,8.110514296717,8.80757107267314,9.37712944377409,7.30316587031214,7.93983449364925,8.19089762363603,7.92937575035042,8.57081765209441,7.68642014587605,8.01948749875052,7.77707993299677
"ENSMUSG00000020609","Apob",12.8800106577408,13.3851399578303,10.3024654917176,11.8626320908791,10.806215316117,16.3053103990107,15.0983858428218,15.945234967178,16.482310235616,13.0917849490216,13.4601513534258,11.3851931333987
"ENSMUSG00000047730","Fcgbp",13.380635270807,13.1274548548126,16.4678292951057,12.7895507574739,14.2748886199201,14.5159410320773,11.5757541714342,13.3701864965311,12.903876144788,13.8730355716596,14.41177023612,13.8261760713146
"ENSMUSG00000064354","mt-Co2",12.4305847678011,13.4324210296383,11.558816917323,18.9414857917945,12.834433834042,14.2804156780167,14.1877733915258,12.7140293594611,12.191534256277,12.0646606899391,11.7783816551505,11.2520193783371
"ENSMUSG00000026043","Col3a1",10.6095021594476,10.8149775026005,12.786321470108,11.6879772209874,11.0246592830248,9.35924097843261,10.2922128061688,10.2897163162088,10.3175449954225,10.1628498144669,11.2243411030235,9.4385732393621
"ENSMUSG00000025290","Rps24",14.1121676089689,13.9489234714008,12.7703429073146,13.9924902780613,13.9751351259697,12.6308105606409,12.6777998081912,12.168901578955,12.2444487031275,12.9542668555647,11.7806932461844,14.831124282709
"ENSMUSG00000012848","Rps5",13.0839701733445,13.5901529847653,13.0752627973887,12.4450033721591,13.0880439865425,11.5486169984005,13.1091193981935,12.8984967407482,12.4882231398978,12.9009323070752,12.208183830295,12.6609710154546
"ENSMUSG00000061904","Slc25a3",13.7063934298851,13.4980913243066,12.8292757068756,12.6187590386601,13.2454783182257,14.3648399551298,13.736250499942,13.450112019034,13.2328723899777,13.408151383873,12.4919019438204,12.94452432504
"ENSMUSG00000004951","Hspb1",13.0148315238603,12.9912650744157,13.2144097509547,9.7010750401123,9.46607126988756,7.90311952968393,9.2741761380563,8.30887709194671,8.45630258226364,7.13620922571429,7.40127366056439,7.85320364687478
"ENSMUSG00000032518","Rpsa",14.490321190889,14.4888059456659,13.8998153002726,14.5712411723705,13.6882495252873,13.0258474697029,12.3125487905794,11.1346998014799,11.5285548952567,11.5019444427658,10.5646049671315,13.7796624891027
"ENSMUSG00000032231","Anxa2",14.3879274735706,13.2245424250242,12.4563462837689,13.9174057124726,13.2389229820068,14.1629946555242,13.8201184337471,14.2108259302178,13.874664226405,12.9871851260754,12.1834391226061,13.6632815757688
"ENSMUSG00000019929","Dcn",11.0833504074425,11.2601021945018,11.4047972194134,12.9974764020701,9.88149656264533,9.54693486217099,10.1241108806593,9.69401581575453,8.93530784989427,9.84420613988362,9.12910941498523,10.3455704157976
