"gene_id","gene_name","WTN1_Lung","WTN2_Lung","WTN3_Lung","WTS1_Lung","WTS2_Lung","WTS3_Lung","dbN1_Lung","dbN2_Lung","dbN3_Lung","dbS1_Lung","dbS2_Lung","dbS3_Lung"
"ENSMUSG00000052305","Hbb-bs",15.3744080556254,16.1561041995618,15.3858577214755,13.5390211463252,15.1273346745166,14.3371169099062,17.1677393217269,16.8272438965242,16.8073051383339,14.8816851570865,15.0713654141651,15.253324942955
"ENSMUSG00000069515","Lyz1",12.9329537581793,13.079486939576,12.3309899889575,12.3497480020931,12.4244969944357,11.9345231939619,10.7119615360494,12.6074400772551,12.3217193585751,12.6313491764621,12.7161237661229,12.3559930401737
"ENSMUSG00000024028","Tff2",5.83001626214133,4.77358556463016,5.99318963647056,4.77358556463016,5.99130317206773,6.36462991652815,6.55470005095275,7.23266785680216,6.28476996237794,5.96327708578144,5.94312010886637,5.85052204707959
"ENSMUSG00000025428","Atp5a1",12.8023395972352,12.9103029698216,13.0617831264867,12.5869081415526,12.7835516281024,12.8344160616305,14.1095312818893,12.8464709207482,13.1722973086836,12.8153920787891,13.0032041433202,13.1793555236047
"ENSMUSG00000005610","Eif4g2",14.5340806056501,14.7729275182937,14.4923048342142,14.3847161570236,14.0827501165608,14.4004713441925,13.9740921232319,13.4404316429944,13.4662821304374,13.9452695252585,13.9632368437951,14.0652796663204
"ENSMUSG00000025393","Atp5b",12.9323474370236,13.1808229319832,13.3322170523273,12.3608638425448,12.8863297733973,12.5786392744172,13.9293402433476,12.2226870653533,12.8997855585447,12.7283967576426,12.866880412074,13.0250595603286
"ENSMUSG00000056370","Sftpb",15.7578936343853,15.2670238820227,15.4567632126022,15.4481922843846,15.8815047864091,15.6720552733848,14.4422972328175,15.4765638054216,15.2803160760511,15.7869303958324,16.0439411967568,15.6804425124736
"ENSMUSG00000030695","Aldoa",12.4523069282953,12.0001853420839,12.587306236131,11.7961679746848,12.465305841855,12.149243033461,13.7840291115393,13.5524411172173,15.115744473161,12.7581007293467,12.9058032993568,13.4839533451986
"ENSMUSG00000017707","Serinc3",14.6314260614531,14.7762183998752,14.5825687572645,14.3945933324707,14.5631053360729,14.4270838904529,14.4427347057808,14.4710306762457,14.3589044489559,15.2718135186093,15.420520629811,15.1845277330419
"ENSMUSG00000029657","Hsph1",17.0995124871164,15.5660005209692,17.0670663916566,11.289172885687,11.864139850317,11.2647064478627,10.3788852662249,9.35869032333692,9.48753221946113,9.84506744564359,9.94255012620183,9.88574631898466
"ENSMUSG00000067274","Rplp0",13.6621548965444,13.8136012135069,13.4619771827233,12.5663127040096,13.4689933703122,12.7303848153652,13.9183094918862,13.7349718295114,14.0065549281388,13.486614552079,13.6663070234719,13.7607951731826
"ENSMUSG00000049382","Krt8",12.0410861141815,11.3481821239293,11.7889968372487,11.1303759505427,11.2760324394373,11.1703051488184,11.1086062704059,11.8757110179352,11.6504366152486,11.4000388926579,11.5267163099379,11.6313824529978
"ENSMUSG00000001175","Calm1",13.853003270644,14.3894743854718,13.8100338076457,13.6706264399683,13.8056853864819,13.8595869777796,12.7437521094012,13.2786655555055,13.2245257550023,13.743347904505,13.9052627818402,13.7340030027397
"ENSMUSG00000026701","Prdx6",14.1924686717617,13.7940132230651,13.9055456492318,13.3452233716785,14.0092966757945,13.3020446705506,14.7369739723484,15.1061594289327,14.8058838861854,14.7768062548908,14.9270072870299,15.0856364338499
"ENSMUSG00000037071","Scd1",15.4527415731659,14.9564134525723,15.8534323674175,15.9609138974605,15.4337158619325,15.8536717312097,13.6578255063336,14.8210805915396,14.6744764978793,14.280209141141,14.3555536586803,14.08940706135
"ENSMUSG00000064373","Selenop",14.2133322750664,14.5564325930642,14.1099912092513,13.7172991586286,14.0886581646121,14.173556996713,12.517583605438,11.6982977384213,11.7711210905814,14.1468676426376,14.3027185860195,14.1134985228307
"ENSMUSG00000015932","Dstn",13.5156378199353,14.00216072781,13.2337752198317,12.7164811540683,12.9197844108113,13.15457154918,13.4581743365366,12.2650540071481,12.1811486969949,13.2074842068153,13.4410763243584,13.940227607436
"ENSMUSG00000039062","Anpep",10.1075907689889,9.42671428980408,9.76303803054602,10.8046513803647,10.3875844997871,10.8209641661928,9.26178531486531,9.7788908769415,9.85636293067812,9.54607086694158,9.43222539544094,8.97645738499242
"ENSMUSG00000025130","P4hb",13.2618246276793,13.1329472828007,13.1292902286364,12.9716914783134,13.2559749943798,13.0607815435275,12.6878653973298,12.9180895414808,12.9057544695882,13.2204748121577,13.3109800186779,13.5123702234482
"ENSMUSG00000022108","Itm2b",14.3214776575012,14.8083636773722,14.2801824405483,13.8805913419746,14.4553241994004,14.1382172492911,14.5750479057244,14.5908920272871,14.4421830309362,14.6886421051705,14.7121402918872,14.6758218807843
"ENSMUSG00000007892","Rplp1",12.9199633134532,13.7525364884974,12.9621922096073,11.1308955738579,12.8940410855165,11.4706323798824,15.0909819147155,15.1971096148336,15.1829592691153,13.3069349687309,13.4737677777576,12.523763789112
"ENSMUSG00000011034","Slc5a1",7.03501031081962,5.79206971431634,7.05611071276668,6.78241057113293,6.65650650235249,7.1431954432574,6.9740916095439,6.96284438681943,6.8150776042469,6.92193929081402,7.07715074960432,6.82972833184447
"ENSMUSG00000060802","B2m",14.3502089057925,15.1906597461753,14.2206986216446,13.0731736103432,14.0072857950216,13.6963558827953,13.8338433092226,13.5900148628482,13.5743240442904,14.2480271262104,14.2968995492952,14.2062352734124
"ENSMUSG00000063229","Ldha",12.2449528005993,12.1289472960592,12.3608767187342,11.4173764435142,12.0615563560883,11.6994760583411,12.8114425881673,12.1139498347618,12.7967239750969,12.0460553556663,12.4469620319608,12.5587495311937
"ENSMUSG00000032399","Rpl4",13.8221338866253,14.1254072036,13.5799240832314,12.7478119038614,13.4297931320246,13.0815486420579,13.9272158652448,13.6882136392913,13.8335476570958,13.7159066495356,13.8767657244709,13.883369206857
"ENSMUSG00000028081","Rps3a1",13.8906317010183,14.2573817552883,13.4955247801336,12.1399238542511,13.1975622672887,12.6153747242346,14.6582438761814,14.2620132386952,14.3643729998232,13.6865296523312,13.8882493831583,14.0677404472355
"ENSMUSG00000021789","Sftpa1",15.7556962056928,15.5670916405055,15.4627385263753,15.2948240937107,15.6589276105535,15.4587603079199,13.5101940016621,14.8241199185918,14.6372259345713,15.0580113684603,15.3738356924348,14.7742079923733
"ENSMUSG00000023010","Tmbim6",13.4686011496452,13.2950109093586,13.4329164042742,13.1776968763535,13.7507340947235,13.4668703312427,13.9861473580795,14.340450244936,14.0574876339398,13.6174962826515,13.7006988925057,14.4105040800565
"ENSMUSG00000062825","Actg1",14.7968830598568,14.5729963142304,14.4508868434997,13.6141487009067,14.0261445308392,13.8970462211109,13.4425105222324,13.2147679666808,13.2289409186892,13.714713604495,13.8263978670309,13.3293364974117
"ENSMUSG00000055322","Tns1",14.5312138006966,13.9930757346739,14.3153171805595,15.4227998935538,14.955929146169,15.0401992897913,14.8794467681402,15.2905890342359,15.021008450897,15.2025343255748,15.0765449100911,14.3599254438979
"ENSMUSG00000030399","Ckm",5.75463728406437,5.43884193617258,6.88058231087738,6.28997892033443,5.92522474816013,6.30603277383774,10.2960489919815,6.76656865401043,14.2911054373265,6.34790599608183,6.17770524847613,4.77358556463016
"ENSMUSG00000074272","Ceacam1",11.9215288395574,10.3011991921065,11.7276760304907,10.4480381831522,10.130945917951,10.4871270268371,8.32682483609733,8.60785023946863,8.42931664232237,10.2284491212717,10.196055215129,8.89253133887471
"ENSMUSG00000043716","Rpl7",13.6820079642125,13.8460935568588,13.4312921474909,12.5008935378421,13.3028535653136,12.7483541691121,14.2585064658969,14.4475728383498,14.4771954902136,13.6297206784611,13.8501689525388,13.6984508340741
"ENSMUSG00000002944","Cd36",14.6519490069781,15.2210303773629,14.6793103319104,14.932040372841,14.8301846356975,15.1442656598582,13.3054865283713,13.2702450766362,13.144895847897,14.6597007166578,14.7539889761106,14.4182382804241
"ENSMUSG00000022283","Pabpc1",13.3990676025582,13.4351526090364,13.560366630209,13.5512998109296,13.1025565721675,13.6526795054733,13.0513299379346,13.4068249664199,13.4923721475576,13.7140707867404,13.8623032917053,13.5866305632512
"ENSMUSG00000025150","Cbr2",14.2723361787705,14.4022314112852,14.0660086234511,13.6907638606479,14.6864885929739,13.7869622138611,14.8060633793214,15.7264747749685,15.3092083530178,15.5409714814072,15.773501439134,16.2882961701658
"ENSMUSG00000018339","Gpx3",14.6623457990232,14.477839804615,14.265976533594,13.5431256570227,14.3480283069892,14.012985052079,15.8271438028621,16.161464107782,15.9562711837072,14.8241688793223,15.4689945887629,13.9332109832547
"ENSMUSG00000024608","Rps14",13.0907086323654,13.8137198404142,13.0249233573762,11.9818657633518,12.8694545694602,12.3976942253618,14.2386903654955,14.2312530318493,14.2397871745418,13.1578353368967,13.4729651898021,13.4977341086313
"ENSMUSG00000022892","App",14.5570744708138,14.6070020666908,14.4619335209618,14.5445090293792,14.543118554063,14.9386596758211,12.7865672441829,12.582969485103,12.5021016002212,14.4672999690155,14.5433896535236,14.5928265959505
"ENSMUSG00000073411","H2-D1",14.1720695219468,13.9339512433315,14.0788607065858,13.0335721546037,13.9632214258843,13.4231750738376,14.4488454390082,14.5768616654856,14.3941636579683,13.5781719582238,13.5599733845998,13.7797492797482
"ENSMUSG00000053279","Aldh1a1",14.446205125116,14.750794352415,14.2491730045782,14.3737286873732,14.3460142102907,14.0790990857327,13.9109928366668,14.6063986494633,14.1180582386263,14.9438268109231,15.2831166578744,15.2152558894671
"ENSMUSG00000007655","Cav1",14.606432169149,14.9434614083893,14.4378687609444,14.7840301122365,14.7568372671781,15.0322623223143,14.7308255476457,14.5970772852811,14.4215011390522,14.8228491871005,14.7992845571236,14.3140562079623
"ENSMUSG00000026208","Des",11.6438825104282,10.9369926142513,11.5222629454983,11.0252943389237,11.2688874131341,11.421077326341,14.0971346830232,12.6361215749264,14.3287803066562,11.370503612249,11.3152529542789,11.4033400051974
"ENSMUSG00000056492","Adgrf5",15.0156316626417,14.7096958791023,14.8895332327119,15.957805889615,15.1421636704991,15.7626712044997,12.6380019374582,13.2328565330491,13.0267287724454,14.8759083680554,14.6306422084607,13.9416918943022
"ENSMUSG00000022505","Emp2",14.7663640069873,14.9513004971084,14.5069649252592,14.8030217509365,14.7349284230307,14.9555451407944,14.5681674267106,15.0017593741555,14.8775432267686,15.0061052123485,14.8821545519597,15.0624926673028
"ENSMUSG00000038393","Txnip",13.8549241815526,13.9264010709048,13.9419334224891,13.6362740902584,13.9562891547115,13.1538056941782,13.8471236851546,14.0872436432849,13.9270517818233,14.0020431595552,14.1615610973134,14.0973850144719
"ENSMUSG00000018593","Sparc",14.8658736022078,15.0748253555151,14.6089115905286,14.1205339632299,14.6389222691193,14.4299334464597,13.9984598262241,14.4191503012123,14.4034119565413,14.620006582956,14.5643171452468,13.831831437036
"ENSMUSG00000023092","Fhl1",13.1966687443771,13.9166037231164,12.9733968311395,13.0600026055494,13.1587138641586,13.342128279233,14.0187890583215,13.4626370336717,14.2534608301825,13.5977192089712,13.7049041770655,13.2824679260954
"ENSMUSG00000053964","Lgals4",6.08233836870173,4.77358556463016,6.02157754071979,5.68577364282261,6.07309058133861,6.20105653755539,7.96700338554691,8.26789972464902,8.14586496376394,5.88685322645681,6.25868769017002,5.03300697068216
"ENSMUSG00000020372","Rack1",13.1824612179356,13.451102471093,13.0859006463953,12.3919736533166,12.9558212734383,12.9309111198597,13.1549237038297,13.1924939345509,13.4793861160775,13.1723487523077,13.4611037679854,13.5630395418233
"ENSMUSG00000015568","Lpl",12.3299686891649,12.4050825748571,13.450396293114,13.0324603076506,12.4263042296586,12.8873455526173,14.368234294316,13.2230328587491,13.0763788744712,12.8633897906634,12.9324043098636,13.2738390470438
"ENSMUSG00000032294","Pkm",12.7378748968525,12.5978856378985,12.8036244497435,12.12461409194,12.5072704851503,12.4857773042427,12.6978691456788,12.823207582953,13.1867134663362,12.4607588155801,12.7660260469127,12.7909409820348
"ENSMUSG00000032366","Tpm1",12.1993135587755,12.4185614886463,12.1017309287012,11.6706432434071,12.0307372418343,11.7731392594666,14.5576232264379,12.3527420356154,14.3727765794179,11.7560608222115,11.6183337628125,12.2242219562464
"ENSMUSG00000028307","Aldob",5.75463728406437,7.35575691967246,5.25785076493713,5.65360073640261,5.19019930956478,4.77358556463016,5.54938960780989,5.57084319804047,5.36703928882352,6.88935954978889,5.96918236801512,6.00818074106216
"ENSMUSG00000026728","Vim",13.7743293282744,14.5238115652459,13.8436985328116,13.624147138217,14.0960566686317,14.2646226517927,14.2682146456654,13.1597758179041,13.2163663796829,14.2389268659172,14.4557508539964,14.7238454518946
"ENSMUSG00000022824","Muc13",6.55193072867955,6.10167305609691,6.20105028066463,5.12327542658443,5.69277603927444,5.61959487635437,6.12129251039829,5.26565161707575,5.28842654394115,5.71168006205112,5.50742976349398,5.79142836624198
"ENSMUSG00000024610","Cd74",14.3346152420949,13.8830800699806,14.246019685915,13.3548178906739,14.2160034769837,13.5847514013319,13.1002901500485,14.053746430027,14.1305717163671,14.0457604184606,14.227693510179,14.5470640221953
"ENSMUSG00000031320","Rps4x",13.4524812106764,14.1571677238828,13.1473758076653,11.8767500389045,13.1165534427509,12.3612694116746,13.935197296447,13.20808913706,13.3742543477729,13.5084929258132,13.7881939850016,13.9756816162412
"ENSMUSG00000004207","Psap",13.5462086911527,13.613498860153,13.6224190592671,13.2614606394593,13.7985713827721,13.7620521744121,13.2473735610608,13.8201198537718,13.8236566051234,13.6295259013008,13.79701592108,14.3555378685441
"ENSMUSG00000031447","Lamp1",13.6985044985082,13.7923286911658,13.6722036927763,13.334662831805,13.6456318166344,13.8479864417199,13.541084407574,13.5399121083389,13.4228530088103,13.6764771699485,13.8126882264029,13.7760148092708
"ENSMUSG00000003477","Inmt",13.8913597908441,14.8367178449761,13.401047073001,13.0131448251107,13.8923525118281,13.8448581669367,15.1228891801535,15.8028158859515,15.268011779471,14.3978091142195,14.6811540155689,15.8695914748144
"ENSMUSG00000025809","Itgb1",14.5960696676994,14.4430637033992,14.4367223834674,14.3748257245092,14.2881706685915,14.3829976575991,13.3760828791611,13.4487469477332,13.2211611703432,14.1072709309339,14.1011082880654,14.2718639242878
"ENSMUSG00000054889","Dsp",10.8579845853244,10.2930498898728,10.7651813743444,11.4717124329885,10.5296502664325,11.1985076171796,11.8587071468285,10.5691827562666,10.8585661948379,10.7546967928077,10.7656112771639,9.97750513806682
"ENSMUSG00000068587","Mgam",7.03501031081962,8.01684796734084,7.27238009427889,6.02223627811383,6.46506414525335,5.86621843691075,4.77358556463016,5.40682815544233,5.28842654394115,5.48795682932315,5.50742976349398,6.0784604130075
"ENSMUSG00000020719","Ddx5",14.5414547366679,14.144302058352,14.5203957379146,13.40368457938,13.4261852087268,13.563225751502,13.2019924297014,13.4781559519327,13.40282819342,13.4765787746065,13.5502227617751,13.851785594299
"ENSMUSG00000030208","Emp1",14.2222885713321,12.7482066887526,13.8927178312832,12.1662677324007,12.3439257258739,11.6923205619212,11.6897126649237,11.5376215833879,11.5433271604527,11.97669481248,11.9893542493739,11.8481642336868
"ENSMUSG00000028464","Tpm2",8.59553636507778,8.85773950405848,8.74960189221887,8.59938779044296,9.24191301825473,8.81331829965706,12.3354516634585,11.3258087866569,14.2065929407647,9.45037081376972,9.56917293507021,10.3235609402733
"ENSMUSG00000023959","Clic5",14.6213675609053,14.6552631902668,14.4665004416396,15.001194686464,14.5192335415395,14.8719127182716,12.7898721645702,13.0277981805355,12.9059750667976,14.6138168300724,14.4565630696428,13.479255662744
"ENSMUSG00000059588","Calcrl",13.6565369375584,14.5904109956478,13.5735570647599,15.5289558714322,14.5201270005833,15.1409073199897,13.904528422912,13.30103590387,13.1334487705363,15.1712297902423,14.8393363527938,15.1765350648472
"ENSMUSG00000020609","Apob",7.04754744973595,5.61075559229335,6.41519413308222,6.98064042055273,6.91241852208755,6.13288487599939,4.77358556463016,5.57084319804047,5.60714277034356,6.41428594561673,6.58037647700027,6.16533231616272
"ENSMUSG00000052974","Cyp2f2",14.2419946009476,14.4005738346932,14.1982716454204,14.2717085153462,14.6919657257305,14.4981960796811,13.1634422509129,15.0555615786203,14.5799661062863,14.9449621321618,15.1700588262298,14.3628430984614
"ENSMUSG00000047730","Fcgbp",6.72346919895357,6.65163987694292,7.03242483718453,6.74811739860028,6.47881271079797,7.08015858194571,7.67941823179937,7.74875362869201,7.25816733125282,6.91116982351669,6.69372368954342,7.72574540017253
"ENSMUSG00000064354","mt-Co2",10.8974618478264,11.2294084099616,10.5243061715685,8.58116184665609,9.8184746296501,8.8562829440329,13.001600088667,12.2038143642818,11.9635678164204,10.4073169547601,10.4475095935907,9.61230977505395
"ENSMUSG00000026043","Col3a1",13.6611794303689,14.0597083154345,13.7172205419153,14.136856609366,13.4679214431282,14.1201389437555,11.9496765738315,10.8971500234428,11.7802956406329,12.2309976421124,12.0385404846807,11.9066519909772
"ENSMUSG00000025290","Rps24",12.8819507033931,13.3174386464781,12.4202198768082,11.3172945278033,12.3523996333244,11.5472878114998,13.5433706625131,14.3596864512824,14.4268147802171,12.7174418574828,12.9489904121807,13.0334767208789
"ENSMUSG00000012848","Rps5",12.8689131332006,13.2668668277835,12.7544590289876,11.3295688795241,12.456685817626,11.9391533531119,13.4856079930688,13.4320681325213,13.5373515091325,12.8128211001569,13.1861413174336,13.5597587753822
"ENSMUSG00000061904","Slc25a3",11.942155894021,12.1736311448323,11.8667688576203,10.9251927720448,11.6016313512265,11.1678792793443,13.8497651530975,12.5045730225313,12.6490350066148,11.9940475190525,11.9855003072488,12.1904040560406
"ENSMUSG00000004951","Hspb1",16.1609695296941,15.6351600020087,15.7403320658707,9.99386758350072,10.997283875454,11.37922644663,13.4748681705909,12.699282132971,12.8738566027418,12.0729492699615,11.9690052055151,12.4932440503759
"ENSMUSG00000032518","Rpsa",13.6406645163223,13.6296259381056,13.4595887518762,12.3575380745396,13.222968955304,12.5733796076396,13.1056044505015,13.4909620692468,13.7280815576426,10.6231036553148,11.2815964082833,11.7318542025388
"ENSMUSG00000032231","Anxa2",13.4684617497418,13.0634139636337,13.1376145226739,12.0165811324225,13.0218531180704,12.2176813873774,13.6053325452964,13.9773481165186,13.8589514539094,12.8458916634706,12.8416984653036,13.4354654703256
"ENSMUSG00000019929","Dcn",11.1754296661969,12.7317271847862,12.3682526490208,10.5180518324434,11.2043427610829,11.5152056298062,13.0453506864945,11.230631717969,12.500933756465,11.1535579982677,11.1193011551786,10.7918935402898
"ENSMUSG00000031375","Bgn",14.3056466290107,14.6769442746803,14.0941678028019,14.2298825477173,14.1335971266985,14.5421102422759,14.2627742232467,13.874524175305,13.6148329558343,14.1699535851726,14.3374003615871,12.9085904344646
"ENSMUSG00000067336","Bmpr2",14.1343444626351,14.5341435901202,14.0983532016198,15.1028772410321,14.0481544501303,14.634874070028,14.0017888190598,13.9944892567186,13.7709795464478,14.5289051582089,14.0788998038083,14.0105952977983
