"gene_id","gene_name","lfc_db_wt","padj_db_wt","lfc_trt_db","padj_trt_db","lfc_trt_wt","padj_trt_wt","rescue_score"
"ENSMUSG00000026630","Batf3",0.912740825181474,0.441384726901533,-3.08401369881846,0.00967381239576146,-2.17127287363698,0.120354958321413,3.37884930062736
"ENSMUSG00000116165","Pdxp",0.739885001358138,0.512425535105944,-2.48066643789321,0.0288347325746153,-1.74078143653507,0.193136353887579,3.35277297598908
"ENSMUSG00000031860","Pbx4",0.573122231350681,0.714425314708351,-1.91100515895143,0.233547338033843,-1.33788292760075,0.494185403769636,3.3343762541679
"ENSMUSG00000069911","Fam196b",1.32906525870109,0.57039410515599,-4.42495517760329,0.0888584825993276,-3.0958899189022,0.323238506988282,3.32937389540063
"ENSMUSG00000041737","Tmem45b",1.65969380500803,0.503303966578107,-5.48980703893986,0.0237457031291939,-3.83011323393183,0.176981257502457,3.30772279945535
"ENSMUSG00000052854","Nrk",0.630440370552864,0.847646143906298,-2.08395234340065,0.555520793622506,-1.45351197284778,0.743017222780581,3.30555027999417
"ENSMUSG00000061397","Krt79",-0.767949865968937,0.144668122541066,2.53300528035861,3.38787975143029e-07,1.76505541438968,0.0010821339651506,3.2983992739717
"ENSMUSG00000026683","Nuf2",-0.76278033508042,0.458330686530018,2.51081984337696,0.00943307694712994,1.74803950829654,0.112755191987695,3.29166829282803
"ENSMUSG00000022596","Slurp1",1.5498062965878,0.00402397524935585,-5.1002681207156,5.46425612784177e-17,-3.5504618241278,3.3985663423382e-08,3.29090682619166
"ENSMUSG00000048078","Tenm4",0.976508566368607,0.412119504170422,-3.16026203585295,0.00700880235018515,-2.18375346948435,0.111968348969412,3.23628705849984
"ENSMUSG00000074264","Amy1",0.656565085807325,0.406443021764836,-2.11652252079959,0.00557892976854768,-1.45995743499226,0.10150085899239,3.22362941093201
"ENSMUSG00000027996","Sfrp2",0.64402806663658,0.400990120803979,-2.07240665005046,0.0054715193963091,-1.42837858341388,0.101549598815454,3.21788250762665
"ENSMUSG00000069379","Gm4950",1.22153607669427,0.409229158499965,-3.75704918241915,0.0104554502937342,-2.53551310572488,0.142581767986606,3.0756759903371
"ENSMUSG00000072572","Slc39a2",-0.926781613187485,0.467001305733596,2.8478187610553,0.0186327299096804,1.92103714786781,0.162272581699756,3.07280455344898
"ENSMUSG00000028782","Adgrb2",0.894149896675344,0.545030759911299,-2.72367063420068,0.0709245155670645,-1.82952073752534,0.31543166603808,3.04610070898394
"ENSMUSG00000044244","Il20rb",0.726609763691548,0.340972588718494,-2.17858427605911,0.00383392898909579,-1.45197451236756,0.102263251434052,2.99828654240867
"ENSMUSG00000044017","Adgrd1",0.620497274409464,0.193189178472202,-1.85655439958952,5.43405547211344e-05,-1.23605712518006,0.0183820363193854,2.99204279560523
"ENSMUSG00000058498","Rnf207",1.50152288020128,0.447693973672644,-4.47716792012219,0.0287601163671895,-2.97564503992091,0.223986829387825,2.98175137998698
"ENSMUSG00000059588","Calcrl",-0.534536891694755,0.164698212417231,1.58966156406701,1.59684294604131e-05,1.05512467237226,0.0108865603058067,2.97390430626214
"ENSMUSG00000029844","Hoxa1",0.615593747684791,0.599125987114563,-1.79689437524418,0.131523574279044,-1.18130062755939,0.416595899199142,2.91896137997208
"ENSMUSG00000006241","Ccdc159",0.630600300446289,0.403987048176638,-1.80449831883325,0.0176863540583504,-1.17389801838696,0.198039823729741,2.86155638929472
"ENSMUSG00000026185","Igfbp5",0.689751405807841,0.0986358975845085,-1.96207044476238,1.12611476617444e-06,-1.27231903895454,0.00476832392926412,2.84460521318458
"ENSMUSG00000025551","Fgf14",1.0743557903294,0.562212474752057,-3.05345426858863,0.114429116688448,-1.97909847825924,0.40321704139379,2.84212576138528
"ENSMUSG00000034117","Ptgdr2",-1.23370889713317,0.449726795876629,3.46493633355992,0.0234649705606959,2.23122743642675,0.172202469730707,2.80855260232909
"ENSMUSG00000031028","Tub",1.07930782215387,0.500073362386361,-3.02035036757293,0.0682774318167382,-1.94104254541907,0.335338713373596,2.79841422954344
"ENSMUSG00000034059","Ypel4",0.69681956400902,0.690390421850325,-1.94212771997545,0.282995573044778,-1.24530815596643,0.580609230081216,2.78713144734597
"ENSMUSG00000029658","Wdr95",0.738836589073574,0.527389878158054,-2.04893645328762,0.0834006573535634,-1.31009986421405,0.362877838394533,2.77319299502584
"ENSMUSG00000102091","Olfr1034",0.737560796237203,0.727938242388239,-2.03527825190675,0.363879470154348,-1.29771745566955,0.647207702737857,2.75947184596861
"ENSMUSG00000024730","Ms4a8a",-0.605533945268435,0.173852565558901,1.66876037394281,8.42789966437514e-05,1.06322642867438,0.0273600011698283,2.75584942344239
"ENSMUSG00000024526","Cidea",1.71355361511636,0.409669703263291,-4.67216114604401,0.0228037075404183,-2.95860753092765,0.227800852467467,2.7265917475986
"ENSMUSG00000028626","Col9a2",2.9789840465547,0.155259811561666,-8.07789918674314,0.000877022533391898,-5.09891514018844,0.0772061323985104,2.7116288843794
"ENSMUSG00000033508","Asprv1",1.50690525742108,NA,-4.07714373159811,NA,-2.57023847417703,NA,2.70564039213437
"ENSMUSG00000026207","Speg",0.657882684548636,0.23601861111319,-1.77552388292542,0.00101559081869164,-1.11764119837678,0.078603669185714,2.69884574351365
"ENSMUSG00000030607","Acan",4.04577296585387,0.421143032402542,-10.8379731950816,0.0361981612417726,-6.79220022922775,0.277199942437181,2.67883870067687
"ENSMUSG00000057074","Ces1g",-0.782139877654357,0.207044669713086,2.08531321451729,0.000426926917764721,1.30317333686294,0.053915131513177,2.66616403803775
"ENSMUSG00000037428","Vgf",2.24253669985284,0.189542176011573,-5.94328671029897,0.00341166152603304,-3.70075001044613,0.128579955965846,2.65025170410321
"ENSMUSG00000024786","Majin",0.651471368333024,0.79855415173457,-1.70419993701272,0.541598570988396,-1.0527285686797,0.766450617167111,2.61592453613641
"ENSMUSG00000022780","Meltf",3.09510086244432,0.548171308149577,-8.09490682099183,0.135386208258708,-4.99980595854751,0.456295391475095,2.61539354636701
"ENSMUSG00000025353","Ormdl2",-0.711979033220491,0.163522444538345,1.85708284973651,0.000129985195630616,1.14510381651602,0.0365775880407385,2.6083392390593
"ENSMUSG00000090066","1110002E22Rik",2.52779177494808,0.117502767695945,-6.55362401797952,7.32549758751416e-05,-4.02583224303144,0.0358971989191556,2.59262811238245
"ENSMUSG00000061080","Lsamp",0.807515191057689,0.552222919734375,-2.08773534104165,0.133418180988932,-1.28022014998396,0.458198721573963,2.5853821255141
"ENSMUSG00000040867","Begain",0.514883416064768,0.393104690014651,-1.32123307882778,0.0288161522354522,-0.806349662763008,0.273958854122633,2.56608202479293
"ENSMUSG00000057346","Apol9a",1.06333049339193,0.451272234771844,-2.72528597897718,0.0636560572840112,-1.66195548558524,0.361233177892301,2.56297171567399
"ENSMUSG00000030124","Lag3",0.684843293130301,0.321048504295267,-1.75514280264564,0.0119911770526698,-1.07029950951534,0.20828289542657,2.56283856504337
"ENSMUSG00000019761","Krt10",1.24896809572404,0.280644043647454,-3.19461020561112,0.00553295689454215,-1.94564210988708,0.156648824777221,2.557799688037
"ENSMUSG00000078597","Cyp4a12b",1.54251156901222,0.229229089250529,-3.9377312765473,0.00234083523061805,-2.39521970753508,0.120354958321413,2.55280501984754
"ENSMUSG00000027238","Frmd5",1.59529472455409,0.179607654026558,-4.05253989345071,0.000729518546285795,-2.45724516889662,0.0836278463893182,2.54030796383625
"ENSMUSG00000044708","Kcnj10",0.815528958418494,0.58716841263851,-2.06953331788185,0.18288474255144,-1.25400435946336,0.518708029129886,2.53765767177069
"ENSMUSG00000029816","Gpnmb",-0.905982419912938,0.00399648444607641,2.28784119203469,4.00948860289713e-14,1.38185877212175,1.69193770666974e-05,2.52526002905724
"ENSMUSG00000044505","Lingo4",1.72301682166915,0.277483798036056,-4.32400367168174,0.0170548182471707,-2.60098685001259,0.24607915995663,2.50955395054873
"ENSMUSG00000027611","Procr",0.83499958240966,0.231086448147089,-2.08996712859911,0.00251441764910067,-1.25496754618945,0.129185042737449,2.50295589677762
"ENSMUSG00000030361","Klrb1a",-0.509043889754201,0.79115654581526,1.27192746591063,0.531914927892793,0.762883576156433,0.760573056909028,2.49865972563741
"ENSMUSG00000079427","Mthfsl",0.754523552550788,0.232932134397773,-1.8798765560363,0.0026624413907764,-1.12535300348551,0.132735284757096,2.4914749840228
"ENSMUSG00000074651","Mcidas",-0.834784621439955,0.717821011422295,2.06658663328897,0.38685692256193,1.23180201184901,0.676666451465575,2.47559260222622
"ENSMUSG00000064357","mt-Atp6",0.953148240859821,0.264353801783583,-2.35913826785056,0.00478706031802802,-1.40599002699074,0.158140978641662,2.47510110884999
"ENSMUSG00000033061","Resp18",0.755168885697179,0.679790790538413,-1.86415998903554,0.332619131436825,-1.10899110333837,0.652947582909248,2.46853389267293
"ENSMUSG00000037406","Htra4",0.551235958575142,0.554883301670453,-1.34884245433983,0.160959962339039,-0.797606495764688,0.508462451634664,2.44694206420491
"ENSMUSG00000043953","Ccrl2",-0.590941954509755,0.0435484735846411,1.44093578400087,4.024801233931e-07,0.849993829491117,0.00769745522110151,2.43837110058681
"ENSMUSG00000037418","Best1",-0.736524304950276,0.260019388300329,1.79441541639671,0.00432914600043593,1.05789111144644,0.148067304887033,2.43632885477941
"ENSMUSG00000074934","Grem1",0.765111046343381,0.599225292870025,-1.86396524170029,0.219422373284797,-1.09885419535691,0.568241515166353,2.43620223575199
"ENSMUSG00000027485","Bpifb1",1.39491990777299,0.324551202402386,-3.39248841227581,0.0152480308743441,-1.99756850450283,0.237785429899759,2.43203096706245
"ENSMUSG00000062563","Cys1",0.719781021062988,0.0375168238719144,-1.74353568155484,3.768449548282e-07,-1.02375466049185,0.00903165637251381,2.42231405182086
"ENSMUSG00000033880","Lgals3bp",-0.680338365241306,0.0973895487393319,1.64310280137291,4.01721797449859e-05,0.962764436131599,0.0376467818852423,2.41512589223177
"ENSMUSG00000041684","Bivm",-0.525714449762673,0.388351643656402,1.26904542102303,0.0354861725617886,0.743330971260358,0.312418863518813,2.41394434106942
"ENSMUSG00000007591","Tssk4",0.94514062510988,0.557278564081115,-2.27322481941503,0.180419260685915,-1.32808419430515,0.535336720981374,2.40517099680352
"ENSMUSG00000028011","Tdo2",-1.22304817053164,0.171447781965383,2.92824789078038,0.0006831746314385,1.70519972024875,0.0846987532230589,2.39422122638679
"ENSMUSG00000010064","Slc38a3",2.24955576269287,0.130684755255317,-5.34041864310703,0.000859035776175371,-3.09086288041416,0.109879584937291,2.37398811430848
"ENSMUSG00000044534","Ackr2",-0.510814073456932,0.589444465623646,1.21057167516225,0.212957691034989,0.699757601705316,0.568241515166353,2.36988708429608
"ENSMUSG00000024076","Vit",1.03369983246194,0.363574618475319,-2.44773081985503,0.0340516452716653,-1.41403098739308,0.323030890568262,2.36793191116741
"ENSMUSG00000069830","Nlrp1a",-0.834629943007189,0.51120880895953,1.97487448870009,0.11870355822041,1.1402445456929,0.454361360327197,2.36616779118249
"ENSMUSG00000032422","Snx14",-0.566295689681804,0.113906353239869,1.33269443619968,0.000139068996694312,0.766398746517881,0.06085597920848,2.35335437030875
"ENSMUSG00000026564","Dusp27",1.68146568652766,0.223591333232827,-3.95702421827323,0.00487622268570604,-2.27555853174556,0.181814443522138,2.3533184471012
"ENSMUSG00000044026","Slc35g1",-0.558020050451789,0.524042720707814,1.31235437488843,0.139961467689687,0.75433432443664,0.494837528691848,2.35180505400462
"ENSMUSG00000022619","Mapk8ip2",2.5796612068557,0.0916673700335592,-6.04772539468455,0.000657912132906567,-3.46806418782885,0.106675939414477,2.34438746398641
"ENSMUSG00000030249","Abcc9",0.508869615210866,0.312664989544771,-1.1865116248274,0.0176863540583504,-0.677642009616532,0.267293061314636,2.33166137132344
"ENSMUSG00000024304","Cdh2",1.04229716273592,0.125812123218376,-2.42164581647153,0.000355880205039273,-1.37934865373561,0.0886663352573976,2.32337370094625
"ENSMUSG00000046031","Calhm6",0.855198022386125,0.60634775482232,-1.98208976391579,0.256641674826259,-1.12689174152967,0.613943219664515,2.31769685152624
"ENSMUSG00000096856","Gm10778",-0.613547029308568,0.676977989248962,1.41563554570872,0.346903484648964,0.802088516400154,0.667740660004713,2.30729753072728
"ENSMUSG00000064368","mt-Nd6",0.975513096530562,0.0530345866141511,-2.2500169535333,5.80325635629824e-06,-1.27450385700274,0.0266466655272091,2.30649589588858
"ENSMUSG00000027777","Schip1",-1.0912941110017,0.461078329319529,2.50552083337507,0.0845812715677149,1.41422672237337,0.40056580649252,2.29591712088985
"ENSMUSG00000020738","Sumo2",-0.578805943743948,0.639701064528635,1.32776101162746,0.303640592782578,0.74895506788351,0.650523518896628,2.29396575135178
"ENSMUSG00000011171","Vipr2",-0.577056339951328,0.161526386974256,1.32118005246433,0.000981362357834517,0.744123712513007,0.117021603128372,2.28951657055837
"ENSMUSG00000022528","Hes1",0.706953552901113,0.0255902169847075,-1.61475271193223,2.31109179717213e-07,-0.907799159031115,0.01101979374314,2.28410014392855
"ENSMUSG00000039556","Ppp1r3f",-0.888489114901205,0.579083221091746,2.02795614465649,0.211887342696923,1.13946702975528,0.56922889314206,2.28247719712581
"ENSMUSG00000076435","Acsf2",-0.612256009381658,0.0541686181536817,1.39026921948191,8.12047323223907e-06,0.778013210100248,0.0303946335577581,2.27073184775434
"ENSMUSG00000064363","mt-Nd4",0.939239772149758,0.228505451978869,-2.12949969323446,0.00568238229248449,-1.1902599210847,0.201972977324066,2.26725885804474
"ENSMUSG00000036526","Card11",-0.729397180782684,0.199832751151079,1.64627506498885,0.00315460894129324,0.916877884206167,0.168256461861538,2.25703513581216
"ENSMUSG00000064345","mt-Nd2",0.952292741252169,0.0879263535318329,-2.13209878778562,0.000105847000717396,-1.17980604653345,0.0698112333391068,2.23891109889394
"ENSMUSG00000062591","Tubb4a",0.69625021594033,0.0695802970432322,-1.55611947635376,4.29609047062411e-05,-0.859869260413429,0.0556266283539459,2.2350003500568
"ENSMUSG00000024529","Lox",-0.500250116408741,0.0819398422212629,1.11777590791321,7.92719109474638e-05,0.617525791504466,0.064575883530182,2.23443407857182
"ENSMUSG00000026829","Gbgt1",-1.78315510483301,0.173624968084624,3.98362238898761,0.00153822673325581,2.2004672841546,0.106041656412403,2.23403021879057
"ENSMUSG00000020089","Ppa1",0.691419064532572,0.170629443023669,-1.53101790052771,0.00216619476516389,-0.83959883599514,0.163191960841526,2.21431253354685
"ENSMUSG00000031079","Zfp300",-0.686662394159608,0.644851601744123,1.51206637508255,0.327042776577025,0.825403980922944,0.671941552350884,2.20205211169768
"ENSMUSG00000033703","Fuk",-0.70946697415048,0.182057480997052,1.56068394326476,0.00263893637856001,0.851216969114284,0.165699776254358,2.19979787661509
"ENSMUSG00000090733","Rps27",0.860406366822757,0.330565987153539,-1.89121184131596,0.032476935524187,-1.0308054744932,0.346705414697769,2.19804491719382
"ENSMUSG00000030268","Bcat1",2.63400781620149,0.104596465190477,-5.78243356050112,0.00190797231310525,-3.14842574429963,0.168735896113887,2.1952985579367
"ENSMUSG00000027762","Sucnr1",3.1247127874206,0.186682433453828,-6.81622283345288,0.0104242404862001,-3.69151004603227,0.277199942437181,2.18139179411736
"ENSMUSG00000047420","Fam180a",0.56238915443131,0.628763444282904,-1.22335168884915,0.319441723719613,-0.660962534417839,0.677107061020272,2.17527610411728
"ENSMUSG00000069670","Nkain2",3.35041079237363,0.0677424125519144,-7.28665631175252,0.000937738284229826,-3.93624551937889,0.154477136488041,2.17485459643897
"ENSMUSG00000026308","Klhl30",3.12281197894106,0.000497837160738987,-6.72052091726805,1.07873539314248e-08,-3.59770893832699,0.00888173166454934,2.15207350381273
"ENSMUSG00000000392","Fap",1.53827927310347,0.331112054684157,-3.30596373857318,0.0439816511410685,-1.76768446546971,0.395040829442152,2.14913104296297
"ENSMUSG00000005364","Il5ra",-0.850656825066773,0.67190787340146,1.82633686568068,0.381833826965053,0.975680040613903,0.710397295258261,2.14697256503799
"ENSMUSG00000000794","Kcnn3",-1.15005619193163,0.0253791351674798,2.46784373911979,9.34659549998819e-07,1.31778754718816,0.0207342289117948,2.14584622597858
"ENSMUSG00000032192","Gnb5",0.766843585580955,0.104038896040613,-1.64348685862204,0.000483521499067741,-0.876643273041088,0.124497360243478,2.14318394197292
"ENSMUSG00000046667","Rbm12b1",0.500948120470974,0.30129858134081,-1.07347530947447,0.0274578936113953,-0.572527189003499,0.345633506847856,2.14288718852808
"ENSMUSG00000035849","Krt222",1.02089459198979,0.48178754736273,-2.18466170299405,0.150276202491342,-1.16376711100426,0.549062775390978,2.13994835523225
"ENSMUSG00000094942","Gm3604",-0.78959387571434,0.500515212507355,1.68515128919343,0.156916341885725,0.895557413479089,0.541320948588496,2.13420005020794
"ENSMUSG00000022503","Nubp1",-0.543120411727007,0.207964909125732,1.1586316854369,0.00617647790299089,0.615511273709892,0.228591603261233,2.1332869478293
"ENSMUSG00000022219","Cideb",-0.791092393480027,0.670692926673602,1.68752931361947,0.376009531185412,0.896436920139441,0.700717522172078,2.1331633669185
"ENSMUSG00000041566","Tssk1",1.4617919902538,0.527600854602925,-3.10949359327096,0.209615012536474,-1.64770160301716,0.608243020030546,2.12717925259057
"ENSMUSG00000057666","Gapdh",1.35813847759529,0.16123286907043,-2.8830817931449,0.00347789134801752,-1.52494331554961,0.211416282863769,2.12281872629782
"ENSMUSG00000039774","Galnt12",-0.541437865666939,0.600978577318912,1.14921071804937,0.28445902188407,0.607772852382428,0.656403425506532,2.12251634198835
"ENSMUSG00000032783","Troap",0.958008521743362,0.691869307732029,-2.0327326907723,0.440151359654933,-1.07472416902894,0.755671499356942,2.12183153347444
"ENSMUSG00000002250","Ppard",0.59271110573925,0.367694782890544,-1.25165856970958,0.060297118919269,-0.658947463970328,0.432120450850394,2.11175150522693
"ENSMUSG00000068129","Cst7",-1.52539461980831,0.393104690014651,3.21671344845593,0.0695219712576363,1.69131882864762,0.41070180773701,2.10877461260494
"ENSMUSG00000021061","Sptb",0.965539947731815,0.151516255627177,-2.03569803524304,0.00244282182448961,-1.07015808751123,0.191988077101379,2.10835195376967
"ENSMUSG00000079017","Ifi27l2a",1.89412552906137,7.45410574777284e-05,-3.99224434118097,1.02533665582042e-16,-2.0981188121196,7.55301316520456e-05,2.10769786897879
"ENSMUSG00000031551","Ido1",0.532176064282691,0.695935703897559,-1.1201665898706,0.445940484432493,-0.587990525587913,0.759894368149457,2.10487969123611
"ENSMUSG00000028339","Col15a1",0.851966666265152,0.0868923728828594,-1.79272426409781,0.000305472947332029,-0.940757597832662,0.117654363084641,2.10421878587897
"ENSMUSG00000040197","Cd209e",-1.02908299607458,0.641440671321928,2.16375996475852,0.344770200557755,1.13467696868394,0.691388387657189,2.10260977298444
"ENSMUSG00000064370","mt-Cytb",0.967251602313675,0.060913119996706,-2.02894856818847,7.45011400316179e-05,-1.0616969658748,0.0826335319723329,2.09764301587633
"ENSMUSG00000027574","Nkain4",0.757434653242051,0.0657549490647599,-1.58620913994662,0.000110920548207072,-0.828774486704564,0.0930655758460965,2.09418612306311
"ENSMUSG00000036932","Aifm1",-0.693700197867656,0.0824330614591135,1.44770747065597,0.000242425089871563,0.754007272788312,0.109795232432315,2.08693535781889
"ENSMUSG00000047592","Nxpe5",0.542178448061886,0.783830118054394,-1.12925466668671,0.609118829335894,-0.587076218624823,0.840285826716556,2.08280995071537
"ENSMUSG00000004814","Ccl24",1.62575546691151,0.429937490184667,-3.38057065707388,0.128546109125192,-1.75481519016237,0.543242969209534,2.07938446210243
"ENSMUSG00000040055","Gjb6",-0.724188249736353,0.165929557365479,1.50155298101303,0.00358866436535275,0.777364731276676,0.213181709219967,2.07342908637317
"ENSMUSG00000030077","Chl1",2.27234678009424,0.0872824287432097,-4.69443707660428,0.000581046995215227,-2.42209029651004,0.146065612167081,2.06589817968259
"ENSMUSG00000038507","Parp12",-0.647185011958399,0.00233902213167035,1.3363127359835,1.34545895329279e-10,0.689127724025103,0.00297516556007409,2.06480791627078
"ENSMUSG00000039431","Mtmr7",-0.702857909806324,0.235319577393976,1.4389356406958,0.0142298021525295,0.736077730889474,0.305527728252228,2.04726392151197
"ENSMUSG00000024027","Glp1r",-1.67972015680286,2.37512266144643e-05,3.43678651048117,8.65454816496156e-19,1.75706635367832,1.41475318855142e-05,2.04604707311643
"ENSMUSG00000025934","Gsta3",-0.638341135852622,0.0118099418222806,1.30579179695015,2.02084279434702e-07,0.667450661097524,0.0223037893728389,2.0456018320142
"ENSMUSG00000040732","Erg",-0.589947720963481,0.0981791763834864,1.20608026453366,0.000668430861904228,0.616132543570184,0.150596260097608,2.04438498815443
"ENSMUSG00000015659","Serac1",-0.920747284036963,0.130441734622752,1.87617304942757,0.00165618405111872,0.955425765390606,0.173636320638666,2.03766340879291
"ENSMUSG00000023052","Npff",3.59442802792987,0.0664498324478659,-7.30116243982726,0.00153947253023738,-3.70673441189739,0.210250024512118,2.0312445771886
"ENSMUSG00000031841","Cdh13",0.514869706573202,0.171678089543766,-1.04377533703406,0.00552541162517568,-0.528905630460862,0.256946614526668,2.02726111812069
"ENSMUSG00000068606","Gm4841",0.714525381216047,0.605536912691088,-1.44667768947488,0.327744989315583,-0.73215230825883,0.705756075329533,2.02466942043792
"ENSMUSG00000046714","Foxc2",1.41414559661421,0.309652154520067,-2.84851237909491,0.0461849968281641,-1.4343667824807,0.432232861371294,2.01429922485698
"ENSMUSG00000035355","Kcnh4",-1.87053046761338,0.237423479137083,3.76676758301855,0.0153977417031163,1.89623711540517,0.277500643997385,2.01374297197339
"ENSMUSG00000059305","Vpreb1",1.4558401728305,0.522604184415146,-2.92713473452424,0.231364118536079,-1.47129456169374,0.648870051724207,2.01061544333757
"ENSMUSG00000050103","Agmo",-0.659110977983185,0.0187561419416329,1.32468328751878,1.7193959746947e-06,0.665572309535593,0.0396035156031624,2.00980310109867
"ENSMUSG00000039096","Rsad1",0.775816670330748,0.223744748594313,-1.55645919074266,0.0158461941625578,-0.780642520411908,0.337327886436077,2.00622034852526
"ENSMUSG00000060268","Armh1",-1.8198972576538,0.0457768333091785,3.64142739897316,3.77078637537532e-05,1.82153014131936,0.0513052736584427,2.00089723947805
"ENSMUSG00000028609","Magoh",0.629508374367424,0.0495956013853321,-1.2591269710669,8.42789966437514e-05,-0.629618596699478,0.105405980339178,2.00017509271765
"ENSMUSG00000099583","Hist1h3d",0.542320578371628,0.550257577634623,-1.0843318737272,0.259996111517812,-0.542011295355572,0.668708173081746,1.99942970444348
"ENSMUSG00000024747","Aldh1a7",-0.780392586510198,0.00383838872954508,1.5603281559776,5.17236869194302e-09,0.779935569467405,0.0110608908709138,1.99941437546858
