"gene_id","gene_name","lfc_db_wt","padj_db_wt","lfc_trt_db","padj_trt_db","lfc_trt_wt","padj_trt_wt","rescue_pct","rescue_type"
"ENSMUSG00000030730","Atp2a1",8.15346970731056,NA,-8.72474113625098,NA,-0.571271428940425,NA,1.07006482509259,"Other"
"ENSMUSG00000026417","Pigr",0.698888457680897,0.0455183261879771,-0.111729508998507,0.820887500635071,0.58715894868239,0.174549965006057,0.159867440605982,"Other"
"ENSMUSG00000049775","Tmsb4x",1.02964692312597,0.00214759618933142,-1.08979390987511,0.00199944286607063,-0.0601469867491405,0.922664269365376,1.05841515707786,"Complete Rescue"
"ENSMUSG00000091971","Hspa1a",-11.4388028413706,NA,-0.375639471314932,NA,-11.8144423126856,NA,-0.0328390546217267,"Other"
"ENSMUSG00000069833","Ahnak",-0.822721369923415,0.0704419938881536,0.394096363074459,0.481999626839672,-0.428625006848955,0.500134253815297,0.479015590796121,"Other"
"ENSMUSG00000032083","Apoa1",0.860216726261581,0.74711726348673,-0.472750870930999,0.8874945339614,0.387465855330582,0.925684031123126,0.549571818936291,"Other"
"ENSMUSG00000024140","Epas1",1.14847436143229,0.000638215934852779,-0.565035960995605,0.150050481100345,0.583438400436684,0.175984270396682,0.491988310728099,"Other"
"ENSMUSG00000069919","Hba-a1",1.92744305412978,1.00378556389336e-13,-2.02816620011339,1.46397989091398e-14,-0.100723145983618,0.829529481989102,1.05225739134954,"Complete Rescue"
"ENSMUSG00000033161","Atp1a1",-0.748570008226502,0.0279556611340343,0.583364147431593,0.12845319896029,-0.165205860794909,0.762340962048391,0.779304729044233,"Other"
"ENSMUSG00000020315","Sptbn1",-0.728141096908762,0.00263690724772898,0.604020805970805,0.0219938329417112,-0.124120290937957,0.753380759231931,0.829538132835936,"Complete Rescue"
"ENSMUSG00000052305","Hbb-bs",1.2571828269947,0.000788031393758018,-1.86871985964955,8.45673782475055e-07,-0.611537032654852,0.208783535313332,1.48643444654484,"Complete Rescue"
"ENSMUSG00000069515","Lyz1",-0.737331175725324,0.0870572476158699,0.49553951272541,0.325489033699868,-0.241791662999915,0.714925925599662,0.672071830189386,"Other"
"ENSMUSG00000024028","Tff2",2.32096762186776,0.0783206819596694,-1.72764314535759,0.249346047661239,0.593324476510166,0.778732433201201,0.744363311698118,"Other"
"ENSMUSG00000025428","Atp5a1",0.554172664020082,0.093023343194897,-0.475445899555866,0.201109153059282,0.078726764464216,0.890199364678538,0.857938203062714,"Other"
"ENSMUSG00000005610","Eif4g2",-0.959602628377486,1.02904362616854e-05,0.345011140211881,0.185623186405223,-0.614591488165605,0.0172494533334029,0.359535426445457,"Other"
"ENSMUSG00000025393","Atp5b",0.0316706947308055,0.94810162632557,-0.312744809642109,0.519766350505481,-0.281074114911304,0.62577939542499,9.87489577669125,"Other"
"ENSMUSG00000056370","Sftpb",-0.377626502205861,0.235530757731768,0.715076003616175,0.0269288919285367,0.337449501410314,0.412215610317007,1.89360651182886,"Other"
"ENSMUSG00000030695","Aldoa",1.96971112307922,6.48693048965102e-07,-1.24702053136914,0.00376476610901938,0.72269059171008,0.160748856682718,0.633098182143426,"Complete Rescue"
"ENSMUSG00000017707","Serinc3",-0.241304338618209,0.171092011612068,0.872217445773307,1.45602623628923e-07,0.630913107155098,0.00045737329921051,3.61459495825032,"Other"
"ENSMUSG00000029657","Hsph1",-7.00238513140189,8.68370114235042e-76,0.0798163600345325,0.898054254010128,-6.92256877136735,6.82686154870161e-74,0.0113984533179416,"Other"
"ENSMUSG00000067274","Rplp0",0.238886418423852,0.428340622862169,-0.24962702507052,0.467665536882621,-0.0107406066466674,0.98520819646613,1.04496114395089,"Other"
"ENSMUSG00000049382","Krt8",-0.17711957069345,0.56620863522033,-0.058285906241319,0.886535701357252,-0.235405476934769,0.556419854758314,-0.329076600700424,"Other"
"ENSMUSG00000001175","Calm1",-0.945163145243712,7.34894979775309e-05,0.698199343024605,0.00685203691449117,-0.246963802219107,0.47707219797732,0.738707752770632,"Complete Rescue"
"ENSMUSG00000026701","Prdx6",0.920479818420398,0.000334514076699187,0.0432929662465489,0.914347431662443,0.963772784666947,0.000673440153596967,-0.0470330423113919,"Other"
"ENSMUSG00000037071","Scd1",-0.999652166339065,0.00327881094565851,-0.223304324302658,0.620834294300803,-1.22295649064172,0.00104170345489071,-0.223382024089884,"Other"
"ENSMUSG00000064373","Selenop",-2.27568456808294,8.04277425141318e-18,2.15929788415491,1.42447732518154e-15,-0.116386683928027,0.802046902061708,0.948856407623278,"Complete Rescue"
"ENSMUSG00000015932","Dstn",-0.863816760663021,0.0247099750379121,0.806946512987935,0.0550526566794742,-0.0568702476750868,0.934857361150951,0.934163991410128,"Other"
"ENSMUSG00000039062","Anpep",-0.145775591549105,0.687780836623183,-0.342503791400917,0.368199449646005,-0.488279382950022,0.2233474079251,-2.34952770735657,"Other"
"ENSMUSG00000025130","P4hb",-0.337135126054268,0.0809629815496409,0.515256704084013,0.00961079953190025,0.178121578029745,0.508468729036909,1.52833882993572,"Other"
"ENSMUSG00000022108","Itm2b",0.0470624475032801,0.869506171504529,0.155052512655371,0.614375662909081,0.202114960158651,0.554568682501801,-3.29461217767232,"Other"
"ENSMUSG00000007892","Rplp1",1.89866393860302,1.12912750009824e-05,-2.00737672009957,7.77009136040555e-06,-0.108712781496549,0.891483166566185,1.05725751634412,"Complete Rescue"
"ENSMUSG00000011034","Slc5a1",0.267134828485726,0.711853569528675,0.0436188499386017,0.964490857749587,0.310753678424328,0.755273196974263,-0.163284024722117,"Other"
"ENSMUSG00000060802","B2m",-0.986574763267953,0.00189757360267845,0.581843313646846,0.108875525540619,-0.404731449621107,0.349659197432747,0.589760994614878,"Other"
"ENSMUSG00000063229","Ldha",0.364044949793893,0.227903244248719,-0.243977543680605,0.497769687565302,0.120067406113288,0.797328269509616,0.670185217014368,"Other"
"ENSMUSG00000032399","Rpl4",-0.0403062250685072,0.894292900805977,0.00779141379257985,0.986247330556596,-0.0325148112759273,0.941691566397108,0.193305470292418,"Other"
"ENSMUSG00000028081","Rps3a1",0.525306349526335,0.109666843262051,-0.550588400170664,0.125858723292618,-0.0252820506443295,0.965917688179074,1.04812820303262,"Other"
"ENSMUSG00000021789","Sftpa1",-1.1736166329154,0.00032045406710973,0.66210376800299,0.0740478562162219,-0.511512864912411,0.234700957357079,0.56415676928355,"Other"
"ENSMUSG00000023010","Tmbim6",0.738468853979911,0.00744789519174656,-0.181396489154446,0.618458457193331,0.557072364825464,0.100281931937716,0.245638645660986,"Other"
"ENSMUSG00000062825","Actg1",-1.31960731938541,1.02257458294398e-09,0.341177041870554,0.195664746311332,-0.97843027751486,3.79863337764841e-05,0.258544369115392,"Other"
"ENSMUSG00000055322","Tns1",0.778962036876253,0.00655302047486583,-0.149722391829788,0.699585339753488,0.629239645046465,0.0684196137572113,0.192207559215845,"Other"
"ENSMUSG00000030399","Ckm",7.90620538169429,1.82877230216064e-05,-8.3764795483281,1.24768484478457e-05,-0.470274166633807,0.890199364678538,1.05948165319897,"Complete Rescue"
"ENSMUSG00000074272","Ceacam1",-3.21955954017652,6.14681115232658e-14,1.58024128571583,0.000724763858451205,-1.63931825446069,0.000796301121582787,0.490825302652794,"Partial Rescue"
"ENSMUSG00000043716","Rpl7",0.736993323795696,0.00356823699197833,-0.670723414058071,0.0137233422929856,0.0662699097376256,0.884399039657451,0.910080719054117,"Complete Rescue"
"ENSMUSG00000002944","Cd36",-1.63914922800598,5.71361589144948e-14,1.38064152993438,1.03669486347742e-09,-0.258507698071607,0.416595899199142,0.842291541456495,"Complete Rescue"
"ENSMUSG00000022283","Pabpc1",-0.13806154691526,0.596611372341948,0.3980732283426,0.125950487732726,0.26001168142734,0.409237678616517,2.88330268084662,"Other"
"ENSMUSG00000025150","Cbr2",1.07748345274185,0.00190954899116358,0.574045584214427,0.154631680887555,1.65152903695628,5.41969142522301e-06,-0.532765104423335,"Other"
"ENSMUSG00000018339","Gpx3",1.51272795581314,1.91750361648851e-05,-1.1168847704324,0.00341166152603304,0.395843185380735,0.436363424801891,0.738324935518256,"Complete Rescue"
"ENSMUSG00000024608","Rps14",0.883900920940451,0.00319004044904076,-0.855627534763982,0.00736159804031246,0.0282733861764687,0.958235906504611,0.968012946353323,"Complete Rescue"
"ENSMUSG00000022892","App",-1.92360227829459,8.34547791572435e-26,1.91576425642616,7.36519726359921e-25,-0.00783802186842217,0.984902358334272,0.995925341762758,"Complete Rescue"
"ENSMUSG00000073411","H2-D1",0.411546655640402,0.127124469377605,-0.835265292660413,0.00190569915197255,-0.423718637020011,0.198501730955454,2.02957618829551,"Other"
"ENSMUSG00000053279","Aldh1a1",-0.255556346913116,0.362128534742153,0.914552677624269,0.000520814689033931,0.658996330711153,0.0273600011698283,3.5786733089247,"Other"
"ENSMUSG00000007655","Cav1",-0.0896652389377371,0.750630293039203,0.0751840997063228,0.826891354301739,-0.0144811392314143,0.974513538186927,0.838497734428947,"Other"
"ENSMUSG00000026208","Des",2.48038884019492,1.21962574061126e-11,-2.5167864126142,2.09915628655716e-11,-0.0363975724192794,0.957580846306062,1.01467413972739,"Complete Rescue"
"ENSMUSG00000056492","Adgrf5",-1.89765821234398,2.84547422235809e-10,1.55390773446043,8.08033964052151e-07,-0.343750477883554,0.434435072013399,0.818855431580089,"Complete Rescue"
"ENSMUSG00000022505","Emp2",0.0743457317054061,0.764977529296064,0.158698017417599,0.56161814918733,0.233043749123005,0.425838437510877,-2.13459486882768,"Other"
"ENSMUSG00000038393","Txnip",0.0492350091793488,0.864461422320663,0.131598145715155,0.677493412008027,0.180833154894504,0.608932094593469,-2.67285713780983,"Other"
"ENSMUSG00000018593","Sparc",-0.577257451131046,0.045529488861767,0.0944193084953525,0.816824316250177,-0.482838142635693,0.177363251216129,0.163565335207632,"Other"
"ENSMUSG00000023092","Fhl1",0.529835115681816,0.100044736164381,-0.4105781855258,0.267008138515434,0.119256930156016,0.821539491818222,0.774916900321809,"Other"
"ENSMUSG00000053964","Lgals4",3.89601837299068,5.57708509070714e-05,-3.7889025207409,0.000160363330094708,0.107115852249776,0.952220950635064,0.972506327744149,"Complete Rescue"
"ENSMUSG00000020372","Rack1",0.0350357353679679,0.908685148369268,0.125726289781464,0.703282851623088,0.160762025149432,0.671055607468917,-3.58851579568704,"Other"
"ENSMUSG00000015568","Lpl",0.8589555616807,0.038334367802091,-0.647710557112178,0.170322907738065,0.211245004568522,0.749878652003497,0.754067597914864,"Other"
"ENSMUSG00000032294","Pkm",0.20371691803085,0.416128044485744,-0.239518366959778,0.391115222397622,-0.0358014489289282,0.931785402228672,1.17574116708121,"Other"
"ENSMUSG00000032366","Tpm1",1.806304621733,2.70553708594828e-05,-2.16669390457243,9.44370507744038e-07,-0.360389282839424,0.582618180925112,1.19951744490011,"Complete Rescue"
"ENSMUSG00000028307","Aldob",-2.60218420630819,0.0565886591913814,2.38220932057056,0.115193489922966,-0.21997488573763,0.92609517889605,0.915465290579979,"Other"
"ENSMUSG00000026728","Vim",-0.446529612408415,0.246380303560901,0.845443506866669,0.0307187431506944,0.398913894458254,0.424306044337486,1.89336492669917,"Other"
"ENSMUSG00000022824","Muc13",-1.66088575211987,0.143150563182178,0.0646322834613673,0.972337285047607,-1.5962534686585,0.251556294552796,0.0389143463834728,"Other"
"ENSMUSG00000024610","Cd74",-0.337338914382923,0.362036740888968,0.458838798942425,0.252492103533821,0.121499884559502,0.834355871079181,1.36017156449844,"Other"
"ENSMUSG00000031320","Rps4x",-0.109559951716366,0.808837664979937,0.230561701115653,0.646538850155646,0.121001749399287,0.856641982120025,2.10443412491219,"Other"
"ENSMUSG00000004207","Psap",0.0604499570840286,0.860448556994767,0.308410431613871,0.369039462175398,0.3688603886979,0.326157189867763,-5.10191316075153,"Other"
"ENSMUSG00000031447","Lamp1",-0.220556009948392,0.291964249475435,0.254960684201469,0.268239468816252,0.0344046742530763,0.922566277371216,1.15599064501179,"Other"
"ENSMUSG00000003477","Inmt",1.26168210422591,0.00582145642685712,-0.296861066144054,0.623778565702127,0.964821038081859,0.0831500758555098,0.235289907933021,"Other"
"ENSMUSG00000025809","Itgb1",-1.14622401983525,3.43576638446486e-13,0.813758259330546,9.11605931100483e-07,-0.332465760504701,0.10246678631855,0.709946960845847,"Complete Rescue"
"ENSMUSG00000054889","Dsp",0.56274757577384,0.191343451925369,-0.682762890956112,0.142224622513591,-0.120015315182271,0.86765836160655,1.21326669424962,"Other"
"ENSMUSG00000068587","Mgam",-5.41691389269003,2.635798464631e-09,2.0432723891146,0.0593283927956286,-3.37364150357543,5.54336227561578e-05,0.377202301825757,"Other"
"ENSMUSG00000020719","Ddx5",-1.05142743092713,2.03576921458422e-07,0.271109251783395,0.280394429970623,-0.78031817914373,0.000608971189833347,0.257848752856234,"Other"
"ENSMUSG00000030208","Emp1",-2.17354106053832,4.55718250785655e-11,0.353063886071851,0.410551432219554,-1.82047717446646,2.32208253581286e-07,0.162437182568986,"Other"
"ENSMUSG00000028464","Tpm2",4.5602692107358,5.31115484981734e-18,-3.35980662582317,8.553553469672e-10,1.20046258491263,0.0766284935403287,0.736756202443817,"Complete Rescue"
"ENSMUSG00000023959","Clic5",-1.67921819907157,4.93542818671655e-09,1.35793691464239,6.88205801710314e-06,-0.321281284429186,0.445352009705593,0.808672104312105,"Complete Rescue"
"ENSMUSG00000059588","Calcrl",-0.534536891694755,0.164698212417231,1.58966156406701,1.59684294604131e-05,1.05512467237226,0.0108865603058067,2.97390430626214,"Other"
"ENSMUSG00000020609","Apob",-2.85465476407282,0.00367578260698769,2.66115360757125,0.011462611224335,-0.193501156501571,0.907258968490956,0.932215566331567,"Complete Rescue"
"ENSMUSG00000052974","Cyp2f2",0.179915042174945,0.702259330080676,0.402759014118711,0.421043695885494,0.582674056293656,0.270899789259593,-2.23860667373814,"Other"
"ENSMUSG00000047730","Fcgbp",1.12221012545115,0.038229272190334,-0.545890583518962,0.400806457167634,0.576319541932189,0.440538340423758,0.486442397139754,"Other"
"ENSMUSG00000064354","mt-Co2",1.5758533201587,0.000148132643767988,-2.31097372349709,3.99283987130047e-08,-0.735120403338387,0.169598932895616,1.46649037314232,"Complete Rescue"
"ENSMUSG00000026043","Col3a1",-2.23341582860725,1.40042342966442e-13,0.461597067722382,0.216349468235162,-1.77181876088487,3.3072401417988e-08,0.20667761990844,"Other"
"ENSMUSG00000025290","Rps24",1.24857579116194,0.000441825911729542,-1.26179021586597,0.000719528420082517,-0.013214424704028,0.985902710112188,1.01058359836669,"Complete Rescue"
"ENSMUSG00000012848","Rps5",0.508013550353997,0.131214581719809,-0.268767178676735,0.514516755144704,0.239246371677262,0.624636293121856,0.529055137386495,"Other"
"ENSMUSG00000061904","Slc25a3",1.14587252109684,0.00130183020482121,-1.0854431336505,0.00411778408218089,0.0604293874463362,0.927454321315537,0.947263429104228,"Complete Rescue"
"ENSMUSG00000004951","Hspb1",-2.81627001829237,7.92733195395723e-16,-0.866439334446873,0.031487610580966,-3.68270935273924,8.04097427168747e-26,-0.30765492258169,"Other"
"ENSMUSG00000032518","Rpsa",-0.115591030120552,0.773781694451296,-2.20730564072442,2.9115632622161e-11,-2.32289667084497,3.29045980837221e-12,-19.0958211759371,"Other"
"ENSMUSG00000032231","Anxa2",0.590697649248832,0.0687889464307962,-0.756788320301075,0.0273889388248858,-0.166090671052243,0.745323773882475,1.28117713226632,"Other"
"ENSMUSG00000019929","Dcn",0.211690720146518,0.704023509270538,-1.43161594082696,0.00431892573250808,-1.21992522068044,0.0287964309245974,6.7627713668133,"Other"
"ENSMUSG00000031375","Bgn",-0.438441241460403,0.260881192084362,-0.0122742719365511,0.984958691113706,-0.450715513396954,0.360945099232115,-0.027995249478965,"Other"
"ENSMUSG00000067336","Bmpr2",-0.34426394409124,0.288913446237752,0.299667386869491,0.421331372029241,-0.0445965572217489,0.935037801899761,0.87045824000108,"Other"
"ENSMUSG00000037390","Muc3",-8.65369649996736,0.0081923100657529,4.67775105254086,0.22689272844051,-3.97594544742649,0.325471524517796,0.540549469531142,"Other"
"ENSMUSG00000025980","Hspd1",-4.26305015639771,9.0980337319887e-32,-0.299374932523708,0.553336711984909,-4.56242508892141,5.04600989928978e-36,-0.0702255243406943,"Other"
"ENSMUSG00000026576","Atp1b1",-1.21504731103585,6.55627310507495e-05,2.08272420971319,7.56923613210308e-12,0.867676898677341,0.0149330907718923,1.71410955836578,"Partial Rescue"
"ENSMUSG00000026864","Hspa5",-2.03547522050701,1.73962587715517e-10,1.05057503853463,0.00265817321554104,-0.984900181972384,0.00928446806391132,0.516132561060088,"Partial Rescue"
"ENSMUSG00000037242","Clic4",-1.74884252498243,2.64170681113202e-10,0.980044893738331,0.00110966012458133,-0.768797631244101,0.0221590220003327,0.560396307693957,"Partial Rescue"
"ENSMUSG00000020048","Hsp90b1",-0.0106200273624345,0.968878292236945,-0.265785509868278,0.311740323618808,-0.276405537230712,0.347233618734589,-25.0268196867762,"Other"
"ENSMUSG00000000740","Rpl13",1.59949767003783,2.18696222015291e-05,-1.40406628450013,0.000421734779415851,0.195431385537704,0.755674429804483,0.877817023932846,"Complete Rescue"
"ENSMUSG00000020681","Ace",0.742474638661236,0.0793624458621442,0.312611661471303,0.557084930110491,1.05508630013254,0.0276142378536138,-0.421040188032518,"Other"
"ENSMUSG00000028410","Dnaja1",-5.58056863574453,2.67614423958994e-76,0.716958104874464,0.0472778859372126,-4.86361053087007,5.29381636140162e-58,0.128474023288993,"Partial Rescue"
"ENSMUSG00000032216","Nedd4",-1.46965542143808,5.70887875748863e-06,1.04043115302647,0.00293334428952374,-0.429224268411609,0.339480059046674,0.707942241323747,"Complete Rescue"
"ENSMUSG00000026238","Ptma",1.32934153825494,1.64971812737766e-08,-0.991636966179397,7.17074595186401e-05,0.337704572075545,0.301164958892758,0.745961017272614,"Complete Rescue"
"ENSMUSG00000031996","Aplp2",0.226202273222103,0.327380217007205,-0.160084823822737,0.561058608858639,0.0661174493993667,0.860312636985164,0.707706520993064,"Other"
"ENSMUSG00000006932","Ctnnb1",-2.46825552433474,1.15545906446877e-17,1.87078280456682,4.50953896681442e-10,-0.597472719767913,0.112795662203658,0.757937250062894,"Complete Rescue"
"ENSMUSG00000056429","Tgoln1",-1.812144537253,5.99975762609675e-16,0.989045482508618,3.83292276479514e-05,-0.823099054744386,0.00148654087128994,0.545787304586584,"Partial Rescue"
"ENSMUSG00000022587","Ly6e",0.506850602122205,0.0752926384497471,-0.0803435949398931,0.842832745573287,0.426507007182312,0.234597099512107,0.15851533884638,"Other"
"ENSMUSG00000093674","Rpl41",3.30843728634872,5.0045749676117e-06,-2.88649354333696,0.000158311807228288,0.421943743011757,0.723477614202818,0.872464336938534,"Complete Rescue"
"ENSMUSG00000068823","Csde1",-0.523494203694389,0.0428118309801282,0.439895649603869,0.128617307663923,-0.0835985540905203,0.851194679069223,0.840306628993119,"Other"
"ENSMUSG00000068874","Selenbp1",1.83548777731925,6.81385297304504e-11,-0.211857348956146,0.582296255599719,1.62363042836311,5.13781884554209e-08,0.115422914591982,"Other"
"ENSMUSG00000020321","Mdh1",1.73656050332052,0.00031101602914291,-1.57071609834585,0.00213579953335498,0.165844404974663,0.846087035890992,0.904498343330074,"Complete Rescue"
"ENSMUSG00000031207","Msn",-0.417514592857453,0.0737112553855954,-0.0391784441613538,0.909677520364905,-0.456693037018807,0.101229650186172,-0.0938373049268005,"Other"
"ENSMUSG00000058558","Rpl5",-0.209329569128106,0.525833400491296,0.186826366010009,0.631025905355994,-0.0225032031180973,0.968072354739419,0.892498688972481,"Other"
"ENSMUSG00000028158","Mttp",-1.17514725838203,0.00553770597634646,1.11925027621911,0.0134559137295392,-0.0558969821629262,0.94046666710351,0.95243406154912,"Complete Rescue"
"ENSMUSG00000000303","Cdh1",-0.532169274676494,0.115391155198464,0.153804027483876,0.731789317242911,-0.378365247192617,0.397145195181493,0.289013354965624,"Other"
"ENSMUSG00000022285","Ywhaz",-0.617339643242238,0.0127904721030584,0.146907345763457,0.656392801411416,-0.470432297478781,0.124242998078535,0.237968430136621,"Other"
"ENSMUSG00000040170","Fmo2",-0.428961395398479,0.26520104911812,0.768082945878254,0.0517345921512263,0.339121550479774,0.511000304248472,1.79056426549702,"Other"
"ENSMUSG00000025203","Scd2",0.332047398315079,0.204691832225792,0.00418543438513977,0.993059838438189,0.336232832700219,0.305178796381369,-0.0126049305200947,"Other"
"ENSMUSG00000028691","Prdx1",0.0326984603652746,0.935616984916894,0.0243523244611404,0.962329577337844,0.057050784826415,0.922098844217325,-0.744754468225736,"Other"
"ENSMUSG00000033685","Ucp2",1.49346999204585,3.93556560380398e-08,-0.25339151937324,0.478698125069559,1.24007847267261,2.97893391623131e-05,0.169666294416889,"Other"
"ENSMUSG00000000787","Ddx3x",-2.77646243219086,2.91821571572411e-22,1.32064522163117,1.82535246771325e-05,-1.45581721055969,3.71105391640867e-06,0.475657515232097,"Partial Rescue"
"ENSMUSG00000015452","Ager",1.01887151047803,0.00127562191118696,-0.630305008770085,0.0778589331863211,0.388566501707943,0.372933377222153,0.618630516496002,"Other"
"ENSMUSG00000028255","Clca1",3.76740442440942,0.0305568472822985,0.286705735626885,0.903251904096294,4.0541101600363,0.0462368072257986,-0.0761016613372558,"Other"
"ENSMUSG00000047675","Rps8",1.11754559346276,0.00435200772737214,-1.17548057301126,0.00448551623137808,-0.0579349795484971,0.935562535604552,1.05184126704754,"Complete Rescue"
"ENSMUSG00000050708","Ftl1",1.13169165240142,0.0054994581169797,-0.388565692496872,0.447562265722023,0.74312595990455,0.145483707343454,0.343349437695635,"Other"
"ENSMUSG00000045394","Epcam",-0.506077785123629,0.190308530761127,0.730978630423129,0.0713463766393465,0.224900845299501,0.693459014532801,1.44439975812129,"Other"
"ENSMUSG00000029614","Rpl6",0.661863456425038,0.0150084033380659,-0.22246862839234,0.52159598139894,0.439394828032697,0.205304360339111,0.336124658693158,"Other"
"ENSMUSG00000057738","Sptan1",-1.32621590935515,7.53416113767927e-09,1.38612238472065,4.46216158779696e-09,0.0599064753655051,0.889173003813995,1.04517098229852,"Complete Rescue"
"ENSMUSG00000037815","Ctnna1",0.0179013990880742,0.934004500046661,-0.0290754112622741,0.911182946320313,-0.0111740121742,0.97317964129498,1.62419770204687,"Other"
"ENSMUSG00000021939","Ctsb",-0.247292499626216,0.326080945850644,-0.37435342045287,0.161119771189025,-0.621645920079086,0.0201750047370758,-1.51380822717514,"Other"
"ENSMUSG00000074227","Spint2",1.70451576569863,9.49513328542064e-11,-1.19346740251784,1.87895038739793e-05,0.511048363180793,0.138129662714415,0.70017973816081,"Complete Rescue"
"ENSMUSG00000026950","Neb",6.13809165455018,NA,-5.89647359271591,NA,0.241618061834277,NA,0.96063628967561,"Other"
"ENSMUSG00000022443","Myh9",-2.74426034249755,5.03888884231078e-14,1.99233615051238,1.87202483356216e-07,-0.751924191985164,0.112878219626126,0.726001144883782,"Complete Rescue"
